"","program","Monitoring.Location.ID","slope","tau","chi_square","z","n_values","mean","min","max","coefficient.of.variation","significant_trend"
"46","DERM_BBWQ","BB15A",-0.0258333333333333,-0.00639269406392694,0.663298944519197,0.877903478536136,73,3.44876712328767,0.62,36.52,1.33678407417983,NA
"47","DERM_BBWQ","BB17",-0.0728333333333333,-0.190530925013684,0.808848402858555,0.0378290559562309,87,1.73264367816092,0.16,11.03,0.919763722729937,NA
"48","DERM_BBWQ","BB18",0.005,-0.0009009009009009,0.164241704883421,0.879257207124831,74,1.305,0.16,5.65,0.606108616849285,NA
"49","DERM_BBWQ","BB22",-0.05,-0.271428571428571,0.663716257766234,0.0046721132243932,86,1.02837209302326,0.16,7.61,0.843121004792608,NA
"50","DERM_BBWQ","BB24",0,0.0178861788617886,0.837000242287374,1,42,1.1547619047619,0.16,4.51,0.880590937261948,NA
"51","DERM_BBWQ","BB25",-0.085,-0.0833333333333333,0.422308406076531,0.825893995229781,26,0.898846153846154,0.5,3.09,0.601505912556647,NA
"52","DERM_BBWQ","BB26",0.04,0.180327868852459,0.65012487496974,0.0666033931883635,61,0.961639344262295,0.16,7.15,0.926346072547768,NA
"53","DERM_BBWQ","BB28",-0.02,-0.2,0.545607361259573,0.534560802034505,27,0.752962962962963,0.41,1.5,0.398013963320019,NA
"54","DERM_BBWQ","BB31",-0.011,-0.10124716553288,0.90635096793279,0.360288436279239,84,0.814880952380952,0.28,5.71,0.841703142549347,NA
"55","DERM_BBWQ","BB32",0.07,0.209150326797386,0.812242428921116,0.231657256387693,51,0.717450980392157,0.29,1.43,0.371006826408469,NA
"56","DERM_BBWQ","BB34",-0.041,-0.222203765227021,0.820092355476884,0.0170219306383108,86,0.995348837209302,0.22,7.69,1.02924076265091,NA
"57","DERM_BBWQ","BB37",0.016,0.23407917383821,0.0838173922240051,0.0297554488401218,83,0.406506024096386,0.16,1.32,0.469798419103277,NA
"58","DERM_BBWQ","BB38",0.0183333333333333,0.230187074829932,0.903047317096192,0.0178769200940717,84,0.463690476190476,0.16,2.04,0.602250812040102,NA
"59","DERM_BBWQ","BB39A",0.00416666666666667,0.0528516057585825,0.454440436393244,0.597840235907379,86,0.475,0.2,1.74,0.610135457249929,NA
"60","DERM_BBWQ","BB41",0.0185714285714286,0.294712070874862,0.128652277962531,0.00288048466902709,86,0.454418604651163,0.22,2.84,0.746620272725264,NA
"61","DERM_BBWQ","BB47",0.01,0.142168674698795,0.686318264614046,0.216248934360738,84,NA,NA,NA,NA,NA
"62","DERM_BBWQ","BB48",-0.02,-0.205855855855856,0.707022571186631,0.0482861076766816,74,0.636756756756757,0.32,1.89,0.493798798242669,NA
"63","DERM_BBWQ","BB50",-0.0270833333333333,-0.179563492063492,0.664721578468189,0.0615396510949854,84,0.929642857142857,0.33,3.99,0.749020511312612,NA
"64","DERM_BBWQ","BB51",-0.00687499999999999,-0.0632984901277584,0.54732211941487,0.465534542444307,83,NA,NA,NA,NA,NA
"65","DERM_BBWQ","BB53",NA,NA,NA,NA,1,0.53,0.53,0.53,NA,NA
"66","DERM_BBWQ","BBKB1",0.0266666666666667,0.156862745098039,0.771250261846678,0.305255058466375,51,0.755882352941176,0.34,1.49,0.385860841204443,NA
"67","DERM_BBWQ","BBMB1",-0.0145,-0.108956916099773,0.868829738265455,0.210373327363987,84,1.12452380952381,0.16,7.75,0.863246392075594,NA
"68","DERM_BBWQ","BBMB2",0.014,0.0288288288288288,0.665477770685636,0.613052006190557,74,1.97932432432432,0.38,9.86,0.892761334444372,NA
"69","DERM_BBWQ","BBMB3",0.03,0.10958904109589,0.387244683049542,0.329294679900618,73,2.49246575342466,0.63,13.61,0.909531186843459,NA
"70","DERM_BBWQ","BBMB4",0.0350000000000001,0.0792792792792793,0.0177450525990424,0.511438693036766,74,2.92081081081081,0.5,11.95,0.677735652919529,NA
"71","DERM_BBWQ","BBOR1",0.02,0.17037037037037,0.72935793173219,0.337355651776362,45,0.751777777777778,0.26,2.64,0.712605251824339,NA
"72","DERM_BBWQ","BBOR2",-0.005,-0.037037037037037,0.797253648455957,0.749119133000595,45,0.686444444444444,0.32,2.53,0.615574924663898,NA
"73","DERM_BBWQ","BBY1",-0.01,-0.142857142857143,0.334260952079015,1,19,2.74947368421053,0.96,7.27,0.64917579342237,NA
"74","DERM_BBWQ","BBY4",0.04,0.375,NA,0.449691797968891,20,0.546,0.35,0.95,0.310042708864819,NA
"75","DERM_BBWQ","BISC101",0.000833333333333334,0.0679551820728291,0.326847109257992,0.771056024891167,86,NA,NA,NA,NA,NA
"76","DERM_BBWQ","BISC121",0.01,0.142091836734694,0.689214542533254,0.181789125013179,84,0.527380952380952,0.2,3.01,0.671602697687943,NA
"77","DERM_BBWQ","BISC122",0.01,0.126360544217687,0.63787055295531,0.242388760531268,84,0.513452380952381,0.2,2.77,0.808237825727027,NA
"78","DERM_BBWQ","BISC127",0.00499999999999999,0.0658361018826135,0.73006045290541,0.655871358946232,86,0.716744186046512,0.18,3.97,0.963183481116314,NA
"79","DERM_BBWQ","BL01",-0.08125,-0.153846153846154,0.228042709768713,0.556298461274735,28,1.49785714285714,0.48,8.06,0.934847573143821,NA
"80","DERM_BBWQ","BS01",0.0241666666666667,0.0245847176079734,0.673013536995081,0.656923244842237,86,4.0853488372093,0.46,58.67,1.63063462320123,NA
"81","DERM_BBWQ","CD01A",-0.03,-0.15453514739229,0.226649834482977,0.124238197272851,84,1.02547619047619,0.26,4.51,0.798548038194256,NA
"82","DERM_BBWQ","CG01",-0.04,-0.0651162790697674,0.218728782109853,0.492437626320904,86,2.20441860465116,0.44,16.86,1.07773925552925,NA
"83","DERM_BBWQ","IC01",0.55,0.428571428571429,0.455944671328636,0.449691797968891,19,1.87,0.75,3.97,0.617360835801141,NA
"84","DERM_BBWQ","IC02",0.49,0.428571428571429,0.455944671328636,0.449691797968891,19,2.47315789473684,0.67,9.08,0.837935652143578,NA
"85","DERM_BBWQ","LR01",0.218333333333333,0.284496124031008,0.839285308076263,0.00533420765295058,86,3.71220930232558,0.59,16.72,0.68114678019836,NA
"86","DERM_BBWQ","MR01",-0.00333333333333334,-0.024593837535014,0.27099056443367,0.837900851347622,85,1.67858823529412,0.16,12.91,1.02733704137489,NA
"87","DERM_BBWQ","MR03",NA,NA,NA,NA,2,5.715,4.18,7.25,0.379845637487787,NA
"88","DERM_BBWQ","MW01",1.08,0.3,0.586370330901681,0.597311573194272,23,2.91608695652174,0.76,7.34,0.684940264952911,NA
"89","DERM_BBWQ","PR01",0.206666666666667,0.25,0.550456541264505,0.569020400353488,21,1.55809523809524,0.55,4.18,0.593385990601277,NA
"90","DERM_BBWQ","SK01",0.0327142857142857,0.0106575963718821,0.453170625765531,0.835716635296879,84,4.56642857142857,1.13,11.43,0.498078356074731,NA
"91","DERM_BBWQ","SP01",-0.0636666666666667,-0.246330532212885,0.586640762114105,0.0156023484214206,85,1.22952941176471,0.4,4.98,0.619820999832324,NA
