"","program","Monitoring.Location.ID","slope","tau","chi_square","z","n_values","mean","min","max","coefficient.of.variation","significant_trend"
"21","BROWARD","2",-0.002775,-0.17283950617284,0.280946939826016,0.101706930031093,30,0.0553866666666667,0.005,0.145,0.683298691632422,NA
"22","BROWARD","20",-1e-04,-0.0311184939091916,0.326515414664422,0.770248321038464,45,0.0153577777777778,0.003,0.056,0.885980459728819,NA
"23","BROWARD","22",-0.000483333333333333,-0.352564102564103,0.385350262127128,0.0141054607472452,30,0.00525666666666667,0.002,0.0084,0.320810233979698,NA
"24","BROWARD","23",-0.000333333333333333,-0.258928571428571,0.000771165350386349,0.00360140148420403,54,0.00599814814814815,0.003,0.03,0.619596936659905,NA
"25","BROWARD","24",0.000928571428571428,0.327160493827161,0.908952168009293,0.224462682007868,30,0.0218966666666667,0.006,0.081,0.686079051169291,NA
"26","BROWARD","25",0.0021,0.216049382716049,0.727945630311275,0.510161938084479,30,0.0468866666666667,0.005,0.122,0.599308142071221,NA
"27","BROWARD","26",-2e-04,-0.037037037037037,0.680052699416086,0.912067151830426,30,0.01727,0.004,0.033,0.482332713005272,NA
"28","BROWARD","28",-0.000333333333333333,-0.185897435897436,0.472837788149175,0.144417002268169,30,0.00494333333333333,0.003,0.0093,0.364966105183603,NA
"29","BROWARD","29",-0.000380952380952381,-0.147435897435897,0.13451060365098,0.182422439451736,30,0.00520666666666667,0.003,0.01,0.367813502628241,NA
"30","BROWARD","3",-0.00875,-0.0864197530864197,0.256332707534051,0.0976260904935365,30,0.0667666666666667,0.003,0.2,0.77847096980324,NA
"31","BROWARD","31",-0.000166666666666667,-0.32051282051282,0.501441785038067,0.0271001050736955,30,0.00486,0.003,0.02,0.653195941597752,NA
"32","BROWARD","32",0,-0.16025641025641,0.580788736611382,0.194850648608869,30,0.00482,0.003,0.01,0.323682635315358,NA
"33","BROWARD","33",0.000928571428571428,0.0857142857142857,0.889794821818713,0.66314699553797,30,0.03886,0.008,0.087,0.530190176147759,NA
"34","BROWARD","34",0,-0.0142857142857143,0.188359558822142,0.911708975319428,30,0.00686666666666667,0.002,0.017,0.61159468554758,NA
"35","BROWARD","35",-0.000292857142857143,-0.138050314465409,0.0291667478122268,0.260209985301448,56,0.0111196428571429,0.003,0.031,0.615266350666387,NA
"36","BROWARD","36",-0.000589285714285714,-0.075,0.260940606252261,0.437641335048246,30,0.01532,0.003,0.044,0.780460663043361,NA
"37","BROWARD","37",-5e-04,0.00714285714285713,0.27466205297153,0.66314699553797,30,0.01436,0.003,0.042,0.736972635405523,NA
"38","BROWARD","38",-2e-04,-0.00740740740740741,0.495898752612715,0.330787406070816,30,0.0086,0.002,0.033,0.719778162178406,NA
"39","BROWARD","39",0,0.170512820512821,NA,0.703202965825182,29,0.00748620689655172,0.003,0.018,0.446437770266277,NA
"40","BROWARD","4",-0.000416666666666667,-0.192530345471522,0.0378444891114195,0.0163062196400099,56,0.004875,0.002,0.01,0.454596853229311,NA
"41","BROWARD","40",-0.000285714285714286,-0.251541514041514,0.00538777647316335,0.00212619827368127,56,0.0064625,0.003,0.013,0.348908019140182,NA
"42","BROWARD","41",-0.000464285714285714,-0.150617283950617,NA,0.146596136186762,30,0.00581333333333333,0.002,0.022,0.860634121931667,NA
"43","BROWARD","5",0.000916666666666667,0.365384615384615,0.987107090079451,0.170586932871441,30,0.0167466666666667,0.006,0.046,0.576626786284746,NA
"44","BROWARD","6",-0.000416666666666667,-0.0230769230769231,0.579137752112875,0.391063647940516,30,0.00741666666666667,0.002,0.025,0.691164780098549,NA
"45","BROWARD","64",0.00266666666666667,0.172314507198228,0.295109643328759,0.247802173891399,45,0.0414311111111111,0.01,0.083,0.465632754947899,NA
"46","BROWARD","7",-0.00035,-0.172222222222222,0.450959627324113,0.24183542123691,28,0.00712142857142857,0.002,0.026,0.737884776502998,NA
"47","BROWARD","8",-0.000535714285714286,-0.277777777777778,NA,0.0501545866185443,30,0.00467666666666667,0.002,0.009,0.40288907783627,NA
"48","BROWARD","89",-0.000225,-0.216049382716049,NA,0.120232800536812,30,0.00419,0.002,0.008,0.384340464442727,NA
"49","DEP","BAK020",-0.000607666666666667,-0.644444444444444,0.999564196849274,1.56566951687581e-13,87,0.00325287356321839,0.00122,0.005,0.465705175494018,NA
"50","DEP","BAK021",-0.000607666666666667,-0.600109469074986,0.999367049824449,8.13653220286761e-12,87,0.00319452873563218,0.00122,0.005,0.481699880468306,NA
"51","DEP","BAK022",-0.000607666666666667,-0.600109469074986,0.999367049824449,8.13653220286761e-12,87,0.00319452873563218,0.00122,0.005,0.481699880468306,NA
"52","DEP","BAK023",-0.000607666666666667,-0.624740010946908,0.999576115749313,1.02636950287068e-12,87,0.00320622988505747,0.00122,0.005,0.476026297485463,NA
"53","DEP","BAK024",-0.000607666666666667,-0.600109469074986,0.999367049824449,8.13653220286761e-12,87,0.00319452873563218,0.00122,0.005,0.481699880468306,NA
"54","DEP","BAK025",-0.000607666666666667,-0.600109469074986,0.999367049824449,8.13653220286761e-12,87,0.00319452873563218,0.00122,0.005,0.481699880468306,NA
"55","DEP","BAK026",-0.000607666666666667,-0.603940886699507,0.999151612416996,6.31347478696967e-12,87,0.00326349425287356,0.00122,0.011,0.533702188686035,NA
"56","DEP","BAK027",-0.000607666666666667,-0.600109469074986,0.999367049824449,8.13653220286761e-12,87,0.00319452873563218,0.00122,0.005,0.481699880468306,NA
"57","DEP","BAK028",-0.000607666666666667,-0.600109469074986,0.999367049824449,8.13653220286761e-12,87,0.00319452873563218,0.00122,0.005,0.481699880468306,NA
"58","DEP","BAK029",-0.000607666666666667,-0.600109469074986,0.999367049824449,8.13653220286761e-12,87,0.00319452873563218,0.00122,0.005,0.481699880468306,NA
"59","DEP","BAK030",0,-0.0260536398467433,0.927599435975506,0.869234512643385,87,0.0131353103448276,0.00122,0.055,0.754209011173244,NA
"60","DEP","BAK031",-0.0005292,-0.546360153256705,0.972282870501397,7.59510520396351e-10,87,0.00383189655172414,0.00122,0.013,0.619815296434122,NA
"61","DEP","BAK032",-0.000607666666666667,-0.575150519978106,0.869818694872093,8.34911513325216e-11,87,0.00380005747126437,0.00122,0.019,0.712823310145858,NA
"62","DEP","BAK033",-0.000607666666666667,-0.567487684729064,0.97252097858967,1.7171564507074e-10,87,0.00349532183908046,0.00122,0.014,0.583085182900089,NA
"63","DEP","BOC070",-8.53333333333334e-05,-0.0563492063492063,0.28045644492911,0.608806056023766,90,0.0115301333333333,0.00122,0.089,1.02152311770233,NA
"64","DEP","BOC071",-0.0005292,-0.446748591909882,0.0664042339920208,7.99856721171851e-08,93,0.00441247311827957,0.00122,0.034,0.945437713502394,NA
"65","DEP","BOC072",-5e-04,-0.507034632034632,0.237547745275628,1.92621431993132e-08,88,0.00369740909090909,0.00122,0.01295,0.52591489187138,NA
"66","DEP","BOC073",-5e-04,-0.272186147186147,0.14523441289179,0.00319412582730262,88,0.00652720454545455,0.00122,0.042,0.998350878489732,NA
"67","DEP","BOC074",-0.000607666666666667,-0.61038961038961,0.998622501828108,2.11808127561786e-12,88,0.00330894318181818,0.00122,0.008,0.482758153541708,NA
"68","DEP","BOC075",-0.000607666666666667,-0.607683982683983,0.99983989259516,3.34610413048871e-12,88,0.00335305681818182,0.00122,0.013,0.553578135317996,NA
"69","DEP","BOC076",-0.000333333333333333,-0.287878787878788,0.207317684996885,0.00204087913010304,88,0.00611429545454545,0.00122,0.036,0.877457277657887,NA
"70","DEP","BOC077",-0.000607666666666667,-0.587121212121212,0.999707601253522,1.72213515339263e-11,88,0.00322973863636364,0.00122,0.007,0.482862530883977,NA
"71","DEP","BOC078",-0.000607666666666667,-0.597402597402597,0.999789123115477,6.92552961850096e-12,88,0.00320896590909091,0.00122,0.005,0.47125398297621,NA
"72","DEP","BOC079",-0.0006615,-0.638528138528139,0.999815549974108,2.00845663895233e-13,88,0.00452098863636364,0.00122,0.077,2.02883814952706,NA
"73","DEP","BOC080",1.00000000000002e-06,0.020021645021645,0.967729020641816,0.871445493315342,88,0.0281875,0.00122,0.131,1.02722795529517,NA
"74","DEP","BOC081",-0.0006615,-0.586580086580087,0.985526548450957,2.07590341649084e-11,88,0.00430754545454545,0.00122,0.073,1.780712968079,NA
"75","DEP","BOC082",-5e-04,-0.404761904761905,0.546086135559988,4.09744160417894e-06,88,0.00436145454545455,0.00122,0.01944,0.786289000543385,NA
"76","DEP","BOC083",-5e-04,-0.464285714285714,0.0655379993882569,2.83767536150378e-07,88,0.00398748863636364,0.00122,0.0242,0.763619374015366,NA
"77","DEP","BOY090",-0.00039075,-0.316037219485495,0.0501767114047444,0.000640860037923122,87,0.00638481609195402,0.00122,0.058,1.22790355589049,NA
"78","DEP","BOY091",-0.000652875,-0.554570333880679,0.7165905151853,9.53199158217258e-10,87,0.00419497701149425,0.00122,0.035,0.982275767592337,NA
"79","DEP","BOY092",-0.000607666666666667,-0.57687074829932,0.951850185225324,7.4738891825459e-12,91,0.0034418021978022,0.00122,0.015,0.571986970797646,NA
"80","DEP","BOY093",-0.000483416666666667,-0.395402298850575,0.677181887542044,1.31415193061602e-05,87,0.004719,0.00122,0.053,1.31220313607018,NA
"81","DEP","BOY094",-0.000618666666666667,-0.601204159824849,0.998767189291933,1.02113340218523e-11,87,0.00327498850574713,0.00122,0.008,0.509403169758395,NA
"82","DEP","BOY095",-0.000607666666666667,-0.586973180076628,0.999786253034075,2.22487034938884e-11,87,0.00318303448275862,0.00122,0.005,0.480316455044358,NA
"83","DEP","BOY096",-0.000607666666666667,-0.590804597701149,0.999731400421458,1.7324673656881e-11,87,0.00318737931034483,0.00122,0.005,0.478056953984682,NA
"84","DEP","BOY097",-0.000607666666666667,-0.600109469074986,0.999724751966353,8.13653220286761e-12,87,0.00319452873563218,0.00122,0.005,0.481699880468306,NA
"85","DEP","BOY098",-0.000607666666666667,-0.57712096332786,0.999404345267623,6.44593785222223e-11,87,0.00317154022988506,0.00122,0.005,0.481282700514946,NA
"86","DEP","BOY099",-0.000607666666666667,-0.603393541324576,0.999647650686658,6.31347478696967e-12,87,0.00333245977011494,0.00122,0.017,0.638465736125529,NA
"87","DEP","BOY100",-0.000607666666666667,-0.586973180076628,0.999786253034075,2.22487034938884e-11,87,0.00318303448275862,0.00122,0.005,0.480316455044358,NA
"88","DEP","BOY101",-0.000607666666666667,-0.557963875205255,0.943765262865546,3.85637081718623e-10,87,0.0035497816091954,0.00122,0.023,0.751678079835747,NA
"89","DEP","BOYPB4",NA,NA,NA,NA,1,0.001354,0.001354,0.001354,NA,NA
"90","DEP","GOC001",-0.0006945,-0.558796296296296,0.99932317290934,8.83853578745983e-09,72,0.00289241666666667,0.00122,0.005,0.509234892381845,NA
"91","DEP","GOC002",-0.0007292,-0.53943661971831,0.999959524498709,5.44254508158492e-08,71,0.00288625352112676,0.00122,0.005,0.518903314296576,NA
"92","DEP","GOC003",-0.0006945,-0.561971830985916,0.999586121197694,1.37482058584623e-08,71,0.00287498591549296,0.00122,0.005,0.51448881252494,NA
"93","DEP","GOC004",-0.0006945,-0.545070422535211,0.999916737335815,3.5806475382346e-08,71,0.00287216901408451,0.00122,0.005,0.516037167765563,NA
"94","DEP","GOC005",-0.0006615,-0.528169014084507,0.998481652530304,1.0074653133182e-07,71,0.00299721126760563,0.00122,0.009678,0.556924961003776,NA
"95","DEP","GOC006",-0.0006615,-0.5,0.999224162391584,5.2085276161207e-07,71,0.00309878873239437,0.00122,0.01531,0.679775173773981,NA
"96","DEP","GOC007",-0.0006945,-0.550704225352113,0.999928406790089,2.70619145421014e-08,71,0.00287221126760563,0.00122,0.005,0.516014306966458,NA
"97","DEP","GOC008",-0.0006945,-0.545070422535211,0.999916737335815,3.5806475382346e-08,71,0.00287216901408451,0.00122,0.005,0.516037167765563,NA
"98","DEP","GOC009",-0.0006945,-0.545070422535211,0.999916737335815,3.5806475382346e-08,71,0.00287216901408451,0.00122,0.005,0.516037167765563,NA
"99","DEP","GOC010",-0.0006945,-0.545070422535211,0.999916737335815,3.5806475382346e-08,71,0.00287216901408451,0.00122,0.005,0.516037167765563,NA
"100","DEP","GOC011",-0.0007292,-0.573239436619718,0.999639751485867,8.05696962060631e-09,71,0.0031306338028169,0.00122,0.014,0.692571395301105,NA
"101","DEP","GOC012",-5e-04,-0.230985915492958,0.366864209243861,0.0252991919001421,71,0.00595364788732394,0.00122,0.05401,1.27377305817546,NA
"102","DEP","GOC013",-0.0007292,-0.477464788732394,0.969844919031056,2.05968771972801e-06,71,0.00381312676056338,0.00122,0.016,0.866870949615891,NA
"103","DEP","GOC014",-0.0014575,-0.12112676056338,0.169436633241087,0.29364120841984,71,0.030367338028169,0.00122,0.195,0.911136096682007,NA
"104","DEP","GOC015",-0.001,-0.298591549295775,0.495611582576908,0.0051652715551159,71,0.0102050845070423,0.00122,0.068,1.19624859506845,NA
"105","DEP","HIL050",-0.000333333333333333,-0.21669341894061,0.0263028692046831,0.0209279035297121,89,0.00619534831460674,0.00122,0.02618,0.782645877612019,NA
"106","DEP","HIL051",-0.000607666666666667,-0.58609022556391,0.997536446636008,8.14842487725814e-13,95,0.00337443157894737,0.00122,0.011,0.499127914268702,NA
"107","DEP","HIL052",-0.000333333333333333,-0.346320346320346,0.363551322023659,0.000109601252274296,88,0.00513661363636364,0.00122,0.01741,0.636754557556097,NA
"108","DEP","HIL053",-5e-04,-0.477813852813853,0.882299876822483,7.3977824853395e-08,88,0.00355751136363636,0.00122,0.00818,0.476190764894495,NA
"109","DEP","HIL054",-0.000607666666666667,-0.584415584415584,0.999318276679895,2.20312150942703e-11,88,0.00319356818181818,0.00122,0.005,0.47864971978758,NA
"110","DEP","HIL055",-0.0005292,-0.55465367965368,0.985412228700321,2.05341563852412e-10,88,0.00330915909090909,0.00122,0.01005,0.504056370622193,NA
"111","DEP","HIL056",-5e-04,-0.539502164502164,0.967049503780798,8.10792982049778e-10,88,0.0033285,0.00122,0.008244,0.474569162299245,NA
"112","DEP","HIL057",-0.000474933333333333,-0.412878787878788,0.558185988635647,3.99436631629557e-06,88,0.00428048863636364,0.00122,0.01541,0.630921503566261,NA
"113","DEP","HIL058",-0.0005292,-0.591450216450216,0.999217106362338,9.66506588207975e-12,88,0.00329028409090909,0.00122,0.00574,0.45442908055381,NA
"114","DEP","HIL059",-5e-04,-0.459415584415584,0.755818641595533,3.07032046482924e-07,88,0.003649125,0.00122,0.00863,0.4732504634762,NA
"115","DEP","HIL060",-0.000385,-0.147727272727273,0.664048449246361,0.112339718010422,88,0.0110278522727273,0.00122,0.075,1.13221801804195,NA
"116","DEP","HIL061",-0.000607666666666667,-0.601731601731602,0.999795474292537,3.23196165970510e-12,88,0.00332214772727273,0.00122,0.00747,0.470673203401616,NA
"117","DEP","HIL062",-0.0005292,-0.41991341991342,0.939320956899125,1.89627388691405e-06,88,0.00413406818181818,0.00122,0.01313,0.649480888550616,NA
"118","DEP","HIL063",-0.000607666666666667,-0.562229437229437,0.99339843994879,1.18735431503616e-10,88,0.00340194318181818,0.00122,0.014,0.560953364984456,NA
"119","DEP","ILW110",-0.000607666666666667,-0.589381499726327,0.994537059051627,3.82009620478897e-11,87,0.00396332183908046,0.00122,0.047,1.29817793263113,NA
"120","DEP","ILW111",-0.0005898,-0.571100164203612,0.999740771306109,9.8469705539019e-11,87,0.00346280459770115,0.00122,0.015,0.622997151603962,NA
"121","DEP","ILW112",-0.000607666666666667,-0.57712096332786,0.999344561633611,7.15395833087405e-11,87,0.00326349425287356,0.00122,0.012,0.549824094384268,NA
"122","DEP","ILW113",-0.000607666666666667,-0.580952380952381,0.998196058676669,4.91578952757518e-11,87,0.00350034482758621,0.00122,0.024,0.805410494283533,NA
"123","DEP","ILW114",-0.000607666666666667,-0.57712096332786,0.999344561633611,7.15395833087405e-11,87,0.00320602298850575,0.00122,0.007,0.492305663056553,NA
"124","DEP","ILW115",-0.000607666666666667,-0.581926406926407,0.999605576465347,2.50013137376887e-11,88,0.00318345454545455,0.00122,0.006,0.490515651443648,NA
"125","DEP","ILW116",-0.000607666666666667,-0.574603174603175,0.998871952867916,9.8469705539019e-11,87,0.00332096551724138,0.00122,0.012,0.579911445894332,NA
"126","DEP","ILW117",-0.000607666666666667,-0.577887246852764,0.999219079077536,6.97062123274258e-11,87,0.00324050574712644,0.00122,0.01,0.52393445326468,NA
"127","DEP","ILW118",-0.000607666666666667,-0.573289545703339,0.999324422162722,9.8469705539019e-11,87,0.00326349425287356,0.00122,0.01,0.52959503308562,NA
"128","DEP","ILW119",-0.000607666666666667,-0.570021645021645,0.999348121968667,8.47675361966742e-11,88,0.00318365909090909,0.00122,0.007,0.497291786670263,NA
"129","DEP","JUP120",-0.000495416666666667,-0.510892172961138,0.625602624718093,1.33532955355611e-08,87,0.0049252183908046,0.00122,0.032,0.802939667816164,NA
"130","DEP","JUP121",-5e-04,-0.596825396825397,0.968449911157193,6.84250832276471e-12,87,0.00369841379310345,0.00122,0.022,0.720431974453944,NA
"131","DEP","JUP122",-5e-04,-0.574931581828134,0.837305621266541,1.06273334073059e-10,87,0.00354237931034483,0.00122,0.011,0.486359674931203,NA
"132","DEP","JUP123",-5e-04,-0.631855500821018,0.998240061486724,1.19465765587069e-12,87,0.00443259770114942,0.00122,0.025,0.737156945858576,NA
"133","DEP","JUP124",-0.000607666666666667,-0.587411056376574,0.986712207109678,3.09861341965396e-11,87,0.00352280459770115,0.00122,0.02,0.671902239912514,NA
"134","DEP","JUP125",-0.000607666666666667,-0.561138478379858,0.989766037283829,1.69889120973072e-10,87,0.00388434482758621,0.00122,0.029,0.929243690336272,NA
"135","DEP","JUP126",-0.000607666666666667,-0.615654077723043,0.995313770974588,1.70085314250753e-12,87,0.00363902298850575,0.00122,0.024,0.800040472406053,NA
"136","DEP","JUP127",-0.0006615,-0.657690202517789,0.988570987196099,6.28629861211265e-14,87,0.00372213793103448,0.00122,0.024,0.812799886461728,NA
"137","DEP","JUP128",-0.000634583333333333,-0.596825396825397,0.996437799279727,1.14056600119643e-11,87,0.00347736781609195,0.00122,0.02,0.679648550385225,NA
"138","DEP","JUP129",-0.000607666666666667,-0.592665571975917,0.986734125503671,2.04600379714315e-11,87,0.00353967816091954,0.00122,0.017,0.632955029169259,NA
"139","DEP","PEV040",-5e-04,-0.58128078817734,0.744706632571129,4.75178891133398e-11,87,0.00375742528735632,0.00122,0.022,0.648936126214954,NA
"140","DEP","PEV041",-5e-04,-0.603831417624521,0.901569108932825,1.31226920395245e-11,87,0.00361212643678161,0.00122,0.015,0.526593305121165,NA
"141","DEP","PEV042",-5e-04,-0.626382047071702,0.953327790655467,1.27324683080605e-12,87,0.00344566666666667,0.00122,0.008,0.44732654514276,NA
"142","DEP","PEV043",-5e-04,-0.591287878787879,0.996450533834176,1.89159476790309e-11,88,0.00351932954545455,0.00122,0.018,0.615996828176448,NA
"143","DEP","PEV044",-0.000607666666666667,-0.618181818181818,0.995020285760656,9.14904821729332e-13,88,0.00322179545454545,0.00122,0.005,0.469568695150764,NA
"144","DEP","PEV045",-0.000607666666666667,-0.603940886699507,0.999151612416996,6.31347478696967e-12,87,0.00321197701149425,0.00122,0.006,0.482536073391594,NA
"145","DEP","PEV046",-0.000568433333333333,-0.590257252326218,0.99415412359987,2.28295864091853e-11,87,0.00324331034482759,0.00122,0.006,0.475941936122789,NA
"146","DEP","PEV047",-0.000607666666666667,-0.613245758073344,0.996777006722052,2.45290724796159e-12,87,0.00320009195402299,0.00122,0.005,0.478793843080381,NA
"147","DEP","PEV048",-0.000607666666666667,-0.626382047071702,0.999780140816985,7.18825810477033e-13,87,0.0038622183908046,0.00122,0.061,1.65317213310629,NA
"148","DEP","PEV049",-0.000607666666666667,-0.603940886699507,0.999263553816922,6.31347478696967e-12,87,0.0031952183908046,0.00122,0.005,0.481319862374828,NA
"149","DEP","PEV050",0.000618333333333334,0.0567049808429119,0.655375125979835,0.594172852406462,87,0.0327822068965517,0.001222,0.114,0.731637668199896,NA
"150","DEP","PEV051",-0.000388,-0.252435686918446,0.726227685013951,0.0061198713649945,87,0.006068,0.00122,0.025,0.887762299522925,NA
"151","DEP","PEV052",-0.000518428571428571,-0.521729611384784,0.58379080250859,4.44173864112994e-09,87,0.0037987816091954,0.00122,0.01326,0.579934705592632,NA
"152","DEP","PEV053",-0.000607666666666667,-0.577230432402846,0.983983377526817,3.94896174334072e-11,87,0.00400632183908046,0.00122,0.047,1.30671860564453,NA
"153","DEP","STL161",0.00061875,0.0949074074074074,0.32923926310193,0.300568332179771,72,0.0199977638888889,0.004,0.076,0.828939279701679,NA
"154","DEP","STL162",-0.0004584,-0.165296803652968,0.803766592751049,0.0979256307529678,73,0.0102695890410959,0.00122,0.036,0.799417634765912,NA
"155","DEP","STL163",-0.000181875,-0.169907407407407,0.0392147325383667,0.0943618552353567,72,0.00725301388888889,0.00122,0.028,0.901308340149323,NA
"156","DEP","STL164",-0.000333333333333333,-0.27981220657277,0.364391155027881,0.00626106958456796,71,0.00527316901408451,0.00122,0.019,0.697770573950246,NA
"157","DEP","STL165",-5e-04,-0.388425925925926,0.637508116879505,0.000125198349617932,72,0.00413588888888889,0.00122,0.012,0.59275392100559,NA
"158","DEP","STL166",-0.000124875,-0.119907407407407,0.33883996644027,0.227874847867798,72,0.00830598611111111,0.00122,0.02774,0.816309488113397,NA
"159","DEP","STL167",-0.0005146,-0.284722222222222,0.75324188804465,0.00604900815449306,72,0.00520277777777778,0.00122,0.03418,1.17888819436339,NA
"160","DEP","STL168",-0.0006417,-0.425462962962963,0.490752774800385,1.84856155259625e-05,72,0.00441927777777778,0.00122,0.024,0.889198503063712,NA
"161","DEP","STL169",0,0.0337962962962963,0.902246044518132,0.825273921898495,72,0.00978529166666667,0.00122,0.038,0.814586471370035,NA
"162","DEP","STL170",-0.000678,-0.475462962962963,0.495974744384561,2.27372565843392e-06,72,0.00425766666666667,0.00122,0.02,0.80852778046629,NA
"163","DEP","STL171",-7.6e-05,-0.158796296296296,0.182295148641704,0.107490847456512,72,0.00852052777777778,0.001327,0.02673,0.796858255909363,NA
"164","DEP","STL172",-0.0005534,-0.431018518518519,0.66514501690239,1.50912801324757e-05,72,0.004606,0.00122,0.02614,0.984010155946563,NA
"165","DEP","STLMC1",NA,NA,NA,NA,1,0.008771,0.008771,0.008771,NA,NA
"166","DERM_BBWQ","AC01",0,0.0214565826330532,0.100185376040459,0.576132484537187,85,0.00741176470588235,0.002,0.115,1.78353188214755,NA
"167","DERM_BBWQ","AC02",0.002,0.714285714285714,NA,0.0736382701203027,19,0.0118947368421053,0.002,0.035,0.841125756562259,NA
"168","DERM_BBWQ","AC03",0.0045,0.235975609756098,0.932483607934585,0.0107723484951554,82,0.0615487804878049,0.012,0.23,0.744053974804943,NA
"169","DERM_BBWQ","AC06",0.00198333333333333,0.0714008859357697,0.943764324773095,0.465025062345802,86,0.088860465116279,0.012,0.26,0.548817272251158,NA
"170","DERM_BBWQ","AR03",0.000333333333333333,0.383109243697479,0.992499030987638,2.31997357557523e-05,85,0.00502588235294118,0.002,0.01,0.321990202294506,NA
"171","DERM_BBWQ","BB01A",0.001,0.714285714285714,0.753447428374087,0.130570018115736,19,0.00563157894736842,0.002,0.016,0.783481354823237,NA
"172","DERM_BBWQ","BB02",0,-0.12327731092437,0.898186857988633,0.226382781921567,85,0.0058,0.002,0.047,0.985355081279873,NA
"173","DERM_BBWQ","BB04",0,-0.0833874458874459,0.911096853735655,0.407810195782843,88,0.00370454545454545,0.002,0.026,0.910736667183605,NA
"174","DERM_BBWQ","BB05A",0,-0.192100840336134,0.8598703878903,0.0349692575703861,85,0.00338823529411765,0.002,0.026,1.05049991511139,NA
"175","DERM_BBWQ","BB08",-5e-04,-0.318922305764411,0.762911698626108,0.000737874485391534,76,0.00677631578947368,0.002,0.032,0.704072850325426,NA
"176","DERM_BBWQ","BB09",0,-0.186261631089217,0.981601530521249,0.0308725247489869,87,0.00350574712643678,0.002,0.027,0.890280090070267,NA
"177","DERM_BBWQ","BB10",0,-0.192418546365915,NA,0.0259765526886226,76,0.00313157894736842,0.002,0.027,0.977430982218483,NA
"178","DERM_BBWQ","BB11",0,-0.146579091406678,0.818268446097762,0.114885127958046,87,0.00508045977011494,0.002,0.043,1.05495668875681,NA
"179","DERM_BBWQ","BB13",NA,NA,NA,NA,2,0.003,0.002,0.004,0.471404520791032,NA
"180","DERM_BBWQ","BB13A",0,-0.0598290598290598,NA,0.882783191152826,39,0.00438461538461538,0.002,0.026,1.02078637696449,NA
"181","DERM_BBWQ","BB14",0,-0.177703081232493,0.834213385813611,0.0321083102505243,85,0.00312941176470588,0.002,0.027,0.95964561862923,NA
"182","DERM_BBWQ","BB15",0,-2.70786103567111e-18,NA,0.888274534409131,41,0.00329268292682927,0.002,0.019,0.99632383274627,NA
