"","program","Monitoring.Location.ID","slope","tau","chi_square","z","n_values","mean","min","max","coefficient.of.variation"
"44","SFER","57.1",0.9888,0.384615384615385,0.457448995148845,0.267257493154388,18,NA,NA,NA,NA
"45","SFER","57.2",0.88105,0.454545454545455,0.502440938342139,0.386476230771233,17,NA,NA,NA,NA
"46","SFER","57.3",0.3542,0.846153846153846,0.940502462034805,0.0265002806024919,18,NA,NA,NA,NA
"47","SFER","58",0.784,0.818181818181818,0.858272606013945,0.043308142810792,17,NA,NA,NA,NA
"48","SFER","59",NA,NA,NA,NA,1,NA,NA,NA,NA
"49","SFER","6",NA,NA,NA,NA,1,NA,NA,NA,NA
"50","SFER","6.5",NA,NA,NA,NA,2,NA,NA,NA,NA
"51","SFER","60",0.651,0.846153846153846,0.940502462034805,0.0265002806024919,18,NA,NA,NA,NA
"52","SFER","61",NA,NA,NA,NA,1,NA,NA,NA,NA
"53","SFER","62",NA,NA,NA,NA,1,NA,NA,NA,NA
"54","SFER","63",NA,NA,NA,NA,1,NA,NA,NA,NA
"55","SFER","64",0.4019,0.0769230769230769,0.295048889073069,0.579099741953919,17,NA,NA,NA,NA
"56","SFER","65",0.591,0.384615384615385,0.457448995148845,0.267257493154388,17,NA,NA,NA,NA
"57","SFER","66",NA,NA,NA,NA,1,NA,NA,NA,NA
"58","SFER","67",NA,NA,NA,NA,1,NA,NA,NA,NA
"59","SFER","68",0.613,0.384615384615385,0.457448995148845,0.267257493154388,18,NA,NA,NA,NA
"60","SFER","69",NA,NA,NA,NA,1,NA,NA,NA,NA
"61","SFER","7",0.5578,1,0.983656516254715,0.00554566731524405,17,NA,NA,NA,NA
"62","SFER","70",NA,NA,NA,NA,1,NA,NA,NA,NA
"63","SFER","8",NA,NA,NA,NA,1,NA,NA,NA,NA
"64","SFER","9",0.555000000000001,0.846153846153846,0.940502462034805,0.0265002806024919,18,NA,NA,NA,NA
"65","SFER","9.5",0.9106,0.384615384615385,0.457448995148845,0.267257493154388,17,6.45302,5.058,9.445,0.16422094521017
"66","SFER","AC1",NA,NA,NA,NA,1,6.828,6.828,6.828,NA
"67","SFER","AC2",NA,NA,NA,NA,1,6.8541,6.8541,6.8541,NA
"68","SFER","AC3",NA,NA,NA,NA,1,6.8482,6.8482,6.8482,NA
"69","SFER","AC4",NA,NA,NA,NA,1,6.2174,6.2174,6.2174,NA
"70","SFER","AC5",NA,NA,NA,NA,1,6.4063,6.4063,6.4063,NA
"71","SFER","AC6",NA,NA,NA,NA,1,3.3241,3.3241,3.3241,NA
"72","SFER","AMI1",0.5893,0.538461538461538,0.652579854788326,0.267257493154388,18,NA,NA,NA,NA
"73","SFER","AMI2",0.372,0.692307692307692,0.945353363868444,0.0960923294556733,18,NA,NA,NA,NA
"74","SFER","AMI3",0.4186,0.538461538461538,0.652579854788326,0.267257493154388,18,NA,NA,NA,NA
"75","SFER","AMI4",0.0838999999999999,0.166666666666667,0.501762754709672,1,16,NA,NA,NA,NA
"76","SFER","AMI5",0.3148,0.666666666666667,0.991435306816346,0.213373707093118,17,NA,NA,NA,NA
"77","SFER","AMI6",0.204700000000001,0.538461538461538,0.991435306816346,0.267257493154388,18,NA,NA,NA,NA
"78","SFER","AMI7",0.191,0.0769230769230769,0.295048889073069,0.579099741953919,18,NA,NA,NA,NA
"79","SFER","AMI8",0.1016,0.384615384615385,0.457448995148845,0.267257493154388,18,NA,NA,NA,NA
"80","SFER","AMI9",0.4613,0.384615384615385,0.457448995148845,0.267257493154388,18,NA,NA,NA,NA
"81","SFER","BG1",0.3038,0.230769230769231,0.341470893841087,0.579099741953919,18,NA,NA,NA,NA
"82","SFER","BG10",NA,NA,NA,NA,1,6.385,6.385,6.385,NA
"83","SFER","BG11",NA,NA,NA,NA,1,6.424,6.424,6.424,NA
"84","SFER","BG12",NA,NA,NA,NA,1,6.508,6.508,6.508,NA
"85","SFER","BG13",NA,NA,NA,NA,2,6.581,6.569,6.593,0.00257872097682376
"86","SFER","BG14",NA,NA,NA,NA,1,6.841,6.841,6.841,NA
"87","SFER","BG15",NA,NA,NA,NA,2,6.7615,6.709,6.814,0.0109807309065426
"88","SFER","BG16",NA,NA,NA,NA,1,6.725,6.725,6.725,NA
"89","SFER","BG17",NA,NA,NA,NA,2,6.738,6.693,6.783,0.00944488131593793
"90","SFER","BG18",NA,NA,NA,NA,1,6.5,6.5,6.5,NA
"91","SFER","BG2",0.354875,-0.0909090909090909,0.623432752834593,1,17,NA,NA,NA,NA
"92","SFER","BG20",NA,NA,NA,NA,2,6.0794,6.0674,6.0914,0.00279148645400486
"93","SFER","BG3",1.0207,0.230769230769231,0.675808142725845,0.579099741953919,18,NA,NA,NA,NA
"94","SFER","BG4",0.7173,0.538461538461538,0.991435306816346,0.267257493154388,18,NA,NA,NA,NA
"95","SFER","BG6",0.72875,1,1,0.133614402537716,11,NA,NA,NA,NA
"96","SFER","BG7",0.3976,0.888888888888889,0.998061125299175,0.0928919408837053,12,NA,NA,NA,NA
"97","SFER","BG8",NA,NA,NA,NA,1,6.374,6.374,6.374,NA
"98","SFER","BG9",NA,NA,NA,NA,1,6.3726,6.3726,6.3726,NA
"99","SFER","CAL1",0.4642,0.538461538461538,0.991435306816346,0.267257493154388,18,NA,NA,NA,NA
"100","SFER","CAL2",0.2398,0.384615384615385,0.818489858444266,0.579099741953919,18,NA,NA,NA,NA
"101","SFER","CAL3",0.6735,0.384615384615385,0.818489858444266,0.579099741953919,18,NA,NA,NA,NA
"102","SFER","CAL4",0.332999999999999,0.692307692307692,0.945353363868444,0.0960923294556733,18,NA,NA,NA,NA
"103","SFER","CAL5",0.4409,0.692307692307692,0.945353363868444,0.0960923294556733,18,NA,NA,NA,NA
"104","SFER","CAL6",1.1832,0.5,0.431059219373098,0.213373707093118,16,6.718,5.112,9.8123,0.190088509226025
"105","SFER","CW1",1.1897,0.6,0.524930946786104,0.371093369522698,13,NA,NA,NA,NA
"106","SFER","CW2",1.052,0.6,0.524930946786104,0.371093369522698,13,NA,NA,NA,NA
"107","SFER","CW3",1.27,0.2,0.308441041184003,1,14,NA,NA,NA,NA
"108","SFER","CW4",1.1475,1,1,0.0736382701203027,13,NA,NA,NA,NA
"109","SFER","CW5",1.0998,1,1,0.248213078989923,10,NA,NA,NA,NA
"110","SFER","CW6",0.7984,1,1,0.248213078989923,10,NA,NA,NA,NA
"111","SFER","CW7",1.1294,1,1,0.248213078989923,10,NA,NA,NA,NA
"112","SFER","EKIN",NA,NA,NA,NA,2,NA,NA,NA,NA
"113","SFER","EKMID",NA,NA,NA,NA,2,NA,NA,NA,NA
"114","SFER","EKOFF",NA,NA,NA,NA,2,NA,NA,NA,NA
"115","SFER","GP5",0.5488,0.692307692307692,0.945353363868444,0.0960923294556733,18,NA,NA,NA,NA
"116","SFER","Glider",NA,NA,NA,NA,2,6.7315,6.605,6.858,0.0265762483310103
"117","SFER","HB1",NA,NA,NA,NA,1,6.229,6.229,6.229,NA
"118","SFER","HB2",NA,NA,NA,NA,1,6.116,6.116,6.116,NA
"119","SFER","HB3",NA,NA,NA,NA,1,6.161,6.161,6.161,NA
"120","SFER","HB4",NA,NA,NA,NA,1,6.323,6.323,6.323,NA
"121","SFER","HB5",NA,NA,NA,NA,1,5.764,5.764,5.764,NA
"122","SFER","KW1",0.6376,0.384615384615385,0.457448995148845,0.267257493154388,18,NA,NA,NA,NA
"123","SFER","KW2",0.88805,0.272727272727273,0.34060218436235,0.386476230771233,17,NA,NA,NA,NA
"124","SFER","KW3",NA,NA,NA,NA,1,NA,NA,NA,NA
"125","SFER","KW4",0.4579,0.692307692307692,0.945353363868444,0.0960923294556733,17,6.61641764705882,5.084,9.6537,0.18142902558553
"126","SFER","L1",2.90505,1,1,0.479500122186953,9,7.05042222222222,5.026,10.5067,0.285371531511869
"127","SFER","L3",2.39775,1,1,0.479500122186953,9,7.09944444444444,5.282,10.4675,0.269428588787824
"128","SFER","L5",2.2792,1,1,0.479500122186953,9,7.14402222222222,5.3465,10.4689,0.257460613172173
"129","SFER","L7",2.13325,1,1,0.479500122186953,9,7.03685555555556,5.2587,10.0302,0.244571652275571
"130","SFER","L9",2.13805,1,1,0.479500122186953,10,6.93476,5.2135,9.8978,0.226770329041981
"131","SFER","MR",0.429,0.384615384615385,0.457448995148845,0.267257493154388,18,NA,NA,NA,NA
"132","SFER","PLUME",NA,NA,NA,NA,1,5.9341,5.9341,5.9341,NA
"133","SFER","ROME4",0.68325,1,1,0.133614402537716,11,NA,NA,NA,NA
"134","SFER","ROME5",0.41215,0.5,0.391625176271089,0.617075077451974,11,NA,NA,NA,NA
"135","SFER","RP1",0.1958,0.0769230769230769,0.598125880994164,1,18,NA,NA,NA,NA
"136","SFER","RP2",0.7755,0.230769230769231,0.675808142725845,0.579099741953919,18,NA,NA,NA,NA
"137","SFER","RP3",0.586200000000001,0.0769230769230769,0.598125880994164,1,18,NA,NA,NA,NA
"138","SFER","RP4",0.508599999999999,0.538461538461538,0.991435306816346,0.267257493154388,18,NA,NA,NA,NA
"139","SFER","TB1",0.547800000000001,0.384615384615385,0.457448995148845,0.267257493154388,18,NA,NA,NA,NA
"140","SFER","TB10",0.6466,0.333333333333333,0.607555646043238,0.53382942174414,17,NA,NA,NA,NA
"141","SFER","TB2",0.9486,0.692307692307692,0.945353363868444,0.0960923294556733,18,NA,NA,NA,NA
"142","SFER","TB3",0.4087,0.692307692307692,0.945353363868444,0.0960923294556733,18,NA,NA,NA,NA
"143","SFER","TB4",0.802,0.538461538461538,0.991435306816346,0.267257493154388,18,NA,NA,NA,NA
"144","SFER","TB5",0.855,0.230769230769231,0.675808142725845,0.579099741953919,18,NA,NA,NA,NA
"145","SFER","UKIN",NA,NA,NA,NA,1,NA,NA,NA,NA
"146","SFER","UKMID",NA,NA,NA,NA,1,NA,NA,NA,NA
"147","SFER","UKOFF",NA,NA,NA,NA,1,NA,NA,NA,NA
"148","SFER","V1",0.250299999999999,0.230769230769231,0.341470893841087,0.579099741953919,18,NA,NA,NA,NA
"149","SFER","V2",0.4531,0.538461538461538,0.652579854788326,0.267257493154388,18,NA,NA,NA,NA
"150","SFER","V3",0.0910000000000002,0.538461538461538,0.652579854788326,0.267257493154388,18,NA,NA,NA,NA
"151","SFER","V4",0.4925,0.230769230769231,0.341470893841087,0.579099741953919,18,NA,NA,NA,NA
"152","SFER","V5",0.2441,0.230769230769231,0.341470893841087,0.579099741953919,18,NA,NA,NA,NA
"153","SFER","V6",0.4806,0.538461538461538,0.652579854788326,0.267257493154388,18,NA,NA,NA,NA
"154","SFER","V7",0.212,0.384615384615385,0.457448995148845,0.267257493154388,19,NA,NA,NA,NA
"155","SFER","V8",0.7501,0.384615384615385,0.457448995148845,0.267257493154388,18,NA,NA,NA,NA
"156","SFER","V9",0.2927,0.692307692307692,0.945353363868444,0.0960923294556733,19,NA,NA,NA,NA
"157","SFER","WS",0.769100000000001,0.538461538461538,0.341470893841087,0.0960923294556733,18,NA,NA,NA,NA
