"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"51",30628,"FIU_Estuaries","Garfield Bight","1993-04-06","Nitrate",1.68,"ppm",25.15048,-80.80922,0.905555555555556
"52",30643,"FIU_Estuaries","Highway Creek","1993-05-11","Nitrate",3.36,"ppm",25.2536,-80.44415,0.855555555555556
"53",30658,"FIU_Estuaries","Garfield Bight","1993-05-11","Nitrate",0.7,"ppm",25.15048,-80.80922,0.905555555555556
"54",30673,"FIU_Estuaries","Highway Creek","1993-06-02","Nitrate",40.88,"ppm",25.2536,-80.44415,0.855555555555556
"55",30688,"FIU_Estuaries","Garfield Bight","1993-06-02","Nitrate",1.68,"ppm",25.15048,-80.80922,0.905555555555556
"56",30703,"FIU_Estuaries","Highway Creek","1993-07-06","Nitrate",4.2,"ppm",25.2536,-80.44415,0.855555555555556
"57",30718,"FIU_Estuaries","Garfield Bight","1993-07-06","Nitrate",1.26,"ppm",25.15048,-80.80922,0.905555555555556
"58",30733,"FIU_Estuaries","Highway Creek","1993-08-03","Nitrate",8.12,"ppm",25.2536,-80.44415,0.855555555555556
"59",30748,"FIU_Estuaries","Garfield Bight","1993-08-03","Nitrate",0.42,"ppm",25.15048,-80.80922,0.905555555555556
"60",30763,"FIU_Estuaries","Highway Creek","1993-09-08","Nitrate",8.33,"ppm",25.2536,-80.44415,0.855555555555556
"61",30778,"FIU_Estuaries","Garfield Bight","1993-09-08","Nitrate",0.42,"ppm",25.15048,-80.80922,0.905555555555556
"62",30793,"FIU_Estuaries","Highway Creek","1993-10-05","Nitrate",0.42,"ppm",25.2536,-80.44415,0.855555555555556
"63",30808,"FIU_Estuaries","Garfield Bight","1993-10-05","Nitrate",4.76,"ppm",25.15048,-80.80922,0.905555555555556
"64",30823,"FIU_Estuaries","Highway Creek","1993-11-02","Nitrate",2.38,"ppm",25.2536,-80.44415,0.855555555555556
"65",30838,"FIU_Estuaries","Garfield Bight","1993-11-02","Nitrate",1.26,"ppm",25.15048,-80.80922,0.905555555555556
"66",30853,"FIU_Estuaries","Highway Creek","1993-12-01","Nitrate",6.3,"ppm",25.2536,-80.44415,0.855555555555556
"67",30868,"FIU_Estuaries","Garfield Bight","1993-12-01","Nitrate",4.76,"ppm",25.15048,-80.80922,0.905555555555556
"68",30883,"FIU_Estuaries","Highway Creek","1994-01-10","Nitrate",5.32,"ppm",25.2536,-80.44415,0.855555555555556
"69",30898,"FIU_Estuaries","Garfield Bight","1994-01-10","Nitrate",4.76,"ppm",25.15048,-80.80922,0.905555555555556
"70",30913,"FIU_Estuaries","Highway Creek","1994-02-01","Nitrate",4.48,"ppm",25.2536,-80.44415,0.855555555555556
"71",30928,"FIU_Estuaries","Garfield Bight","1994-02-01","Nitrate",1.68,"ppm",25.15048,-80.80922,0.905555555555556
"72",30943,"FIU_Estuaries","Highway Creek","1994-03-08","Nitrate",2.52,"ppm",25.2536,-80.44415,0.855555555555556
"73",30958,"FIU_Estuaries","Garfield Bight","1994-03-08","Nitrate",9.94,"ppm",25.15048,-80.80922,0.905555555555556
"74",30973,"FIU_Estuaries","Highway Creek","1994-04-05","Nitrate",12.04,"ppm",25.2536,-80.44415,0.855555555555556
"75",30988,"FIU_Estuaries","Garfield Bight","1994-04-05","Nitrate",1.4,"ppm",25.15048,-80.80922,0.905555555555556
"76",31003,"FIU_Estuaries","Highway Creek","1994-05-03","Nitrate",3.92,"ppm",25.2536,-80.44415,0.855555555555556
"77",31018,"FIU_Estuaries","Garfield Bight","1994-05-03","Nitrate",2.52,"ppm",25.15048,-80.80922,0.905555555555556
"78",31033,"FIU_Estuaries","Highway Creek","1994-06-07","Nitrate",8.26,"ppm",25.2536,-80.44415,0.855555555555556
"79",31048,"FIU_Estuaries","Garfield Bight","1994-06-07","Nitrate",0.98,"ppm",25.15048,-80.80922,0.905555555555556
"80",31063,"FIU_Estuaries","Highway Creek","1994-07-06","Nitrate",9.24,"ppm",25.2536,-80.44415,0.855555555555556
"81",31078,"FIU_Estuaries","Garfield Bight","1994-07-06","Nitrate",2.94,"ppm",25.15048,-80.80922,0.905555555555556
"82",31093,"FIU_Estuaries","Highway Creek","1994-08-02","Nitrate",6.58,"ppm",25.2536,-80.44415,0.855555555555556
"83",31108,"FIU_Estuaries","Garfield Bight","1994-08-02","Nitrate",0.84,"ppm",25.15048,-80.80922,0.905555555555556
"84",31123,"FIU_Estuaries","Highway Creek","1994-09-13","Nitrate",6.16,"ppm",25.2536,-80.44415,0.855555555555556
"85",31138,"FIU_Estuaries","Garfield Bight","1994-09-13","Nitrate",3.36,"ppm",25.15048,-80.80922,0.905555555555556
"86",31153,"FIU_Estuaries","Chokoloskee","1994-09-28","Nitrate",44.625,"ppm",25.8075,-81.3495,0.8
"87",31168,"FIU_Estuaries","Rabbit Key Pass","1994-09-28","Nitrate",49.735,"ppm",25.77,-81.38333,1
"88",31183,"FIU_Estuaries","Lopez Bay","1994-09-28","Nitrate",52.885,"ppm",25.78417,-81.33217,1
"89",31198,"FIU_Estuaries","Sunday Bay","1994-09-28","Nitrate",2.94,"ppm",25.796,-81.28,1
"90",31213,"FIU_Estuaries","Huston Bay","1994-09-28","Nitrate",17.99,"ppm",25.753,-81.2555,1
"91",31228,"FIU_Estuaries","Upper Chatham River","1994-09-28","Nitrate",18.725,"ppm",25.7175,-81.2305,1
"92",31243,"FIU_Estuaries","Chevalier Bay","1994-09-28","Nitrate",8.05,"ppm",25.7125,-81.207,0.8
"93",31258,"FIU_Estuaries","Alligator Bay","1994-09-28","Nitrate",8.015,"ppm",25.67017,-81.16867,1
"94",31273,"FIU_Estuaries","Faka Union River","1994-09-28","Nitrate",45.43,"ppm",25.9,-81.516,1
"95",31288,"FIU_Estuaries","Blackwater River","1994-09-28","Nitrate",43.12,"ppm",25.9298,-81.60032,0.8
"96",31303,"FIU_Estuaries","Highway Creek","1994-10-04","Nitrate",19.18,"ppm",25.2536,-80.44415,0.855555555555556
"97",31318,"FIU_Estuaries","Garfield Bight","1994-10-04","Nitrate",5.6,"ppm",25.15048,-80.80922,0.905555555555556
"98",31333,"FIU_Estuaries","Chokoloskee","1994-10-25","Nitrate",10.605,"ppm",25.8075,-81.3495,0.8
"99",31348,"FIU_Estuaries","Rabbit Key Pass","1994-10-25","Nitrate",3.255,"ppm",25.77,-81.38333,1
"100",31363,"FIU_Estuaries","Lopez Bay","1994-10-25","Nitrate",27.16,"ppm",25.78417,-81.33217,1
"101",31378,"FIU_Estuaries","Sunday Bay","1994-10-25","Nitrate",3.5,"ppm",25.796,-81.28,1
"102",31393,"FIU_Estuaries","Huston Bay","1994-10-25","Nitrate",4.585,"ppm",25.753,-81.2555,1
"103",31408,"FIU_Estuaries","Upper Chatham River","1994-10-25","Nitrate",23.415,"ppm",25.7175,-81.2305,1
"104",31423,"FIU_Estuaries","Huston River","1994-10-25","Nitrate",13.895,"ppm",25.73133,-81.28467,1
"105",31438,"FIU_Estuaries","Chevalier Bay","1994-10-25","Nitrate",NA,"ppm",25.7125,-81.207,0.8
"106",31453,"FIU_Estuaries","Alligator Bay","1994-10-25","Nitrate",50.855,"ppm",25.67017,-81.16867,1
"107",31468,"FIU_Estuaries","Faka Union River","1994-10-25","Nitrate",27.09,"ppm",25.9,-81.516,1
"108",31483,"FIU_Estuaries","Blackwater River","1994-10-25","Nitrate",22.715,"ppm",25.9298,-81.60032,0.8
"109",31498,"FIU_Estuaries","Highway Creek","1994-11-01","Nitrate",3.5,"ppm",25.2536,-80.44415,0.855555555555556
"110",31513,"FIU_Estuaries","Garfield Bight","1994-11-01","Nitrate",4.48,"ppm",25.15048,-80.80922,0.905555555555556
"111",31528,"FIU_Estuaries","Chokoloskee","1994-11-22","Nitrate",58.45,"ppm",25.8075,-81.3495,0.8
"112",31543,"FIU_Estuaries","Rabbit Key Pass","1994-11-22","Nitrate",62.09,"ppm",25.77,-81.38333,1
"113",31558,"FIU_Estuaries","Lopez Bay","1994-11-22","Nitrate",66.255,"ppm",25.78417,-81.33217,1
"114",31573,"FIU_Estuaries","Sunday Bay","1994-11-22","Nitrate",1.96,"ppm",25.796,-81.28,1
"115",31588,"FIU_Estuaries","Huston Bay","1994-11-22","Nitrate",9.1,"ppm",25.753,-81.2555,1
"116",31603,"FIU_Estuaries","Upper Chatham River","1994-11-22","Nitrate",21.315,"ppm",25.7175,-81.2305,1
"117",31618,"FIU_Estuaries","Huston River","1994-11-22","Nitrate",1.365,"ppm",25.73133,-81.28467,1
"118",31633,"FIU_Estuaries","Chevalier Bay","1994-11-22","Nitrate",1.715,"ppm",25.7125,-81.207,0.8
"119",31648,"FIU_Estuaries","Alligator Bay","1994-11-22","Nitrate",13.79,"ppm",25.67017,-81.16867,1
"120",31663,"FIU_Estuaries","Faka Union River","1994-11-22","Nitrate",28.595,"ppm",25.9,-81.516,1
"121",31678,"FIU_Estuaries","Blackwater River","1994-11-22","Nitrate",32.34,"ppm",25.9298,-81.60032,0.8
"122",31693,"FIU_Estuaries","Highway Creek","1994-11-21","Nitrate",0.42,"ppm",25.2536,-80.44415,0.855555555555556
"123",31708,"FIU_Estuaries","Garfield Bight","1994-11-21","Nitrate",0.28,"ppm",25.15048,-80.80922,0.905555555555556
"124",31723,"FIU_Estuaries","Highway Creek","1994-11-30","Nitrate",0.42,"ppm",25.2536,-80.44415,0.855555555555556
"125",31738,"FIU_Estuaries","Garfield Bight","1994-11-30","Nitrate",13.02,"ppm",25.15048,-80.80922,0.905555555555556
"126",31753,"FIU_Estuaries","Chokoloskee","1994-12-13","Nitrate",18.935,"ppm",25.8075,-81.3495,0.8
"127",31768,"FIU_Estuaries","Rabbit Key Pass","1994-12-13","Nitrate",28.49,"ppm",25.77,-81.38333,1
"128",31783,"FIU_Estuaries","Lopez Bay","1994-12-13","Nitrate",11.025,"ppm",25.78417,-81.33217,1
"129",31798,"FIU_Estuaries","Sunday Bay","1994-12-13","Nitrate",9.345,"ppm",25.796,-81.28,1
"130",31813,"FIU_Estuaries","Huston Bay","1994-12-13","Nitrate",4.27,"ppm",25.753,-81.2555,1
"131",31828,"FIU_Estuaries","Upper Chatham River","1994-12-13","Nitrate",22.75,"ppm",25.7175,-81.2305,1
"132",31843,"FIU_Estuaries","Huston River","1994-12-13","Nitrate",4.34,"ppm",25.73133,-81.28467,1
"133",31858,"FIU_Estuaries","Chevalier Bay","1994-12-13","Nitrate",13.3,"ppm",25.7125,-81.207,0.8
"134",31873,"FIU_Estuaries","Alligator Bay","1994-12-13","Nitrate",18.585,"ppm",25.67017,-81.16867,1
"135",31888,"FIU_Estuaries","Faka Union River","1994-12-13","Nitrate",43.645,"ppm",25.9,-81.516,1
"136",31903,"FIU_Estuaries","Blackwater River","1994-12-13","Nitrate",58.485,"ppm",25.9298,-81.60032,0.8
"137",31918,"FIU_Estuaries","Highway Creek","1995-01-04","Nitrate",1.4,"ppm",25.2536,-80.44415,0.855555555555556
"138",31933,"FIU_Estuaries","Garfield Bight","1995-01-04","Nitrate",4.34,"ppm",25.15048,-80.80922,0.905555555555556
"139",31948,"FIU_Estuaries","Chokoloskee","1995-01-25","Nitrate",0.945,"ppm",25.8075,-81.3495,0.8
"140",31963,"FIU_Estuaries","Rabbit Key Pass","1995-01-25","Nitrate",NA,"ppm",25.77,-81.38333,1
"141",31978,"FIU_Estuaries","Lopez Bay","1995-01-25","Nitrate",4.445,"ppm",25.78417,-81.33217,1
"142",31993,"FIU_Estuaries","Sunday Bay","1995-01-25","Nitrate",4.06,"ppm",25.796,-81.28,1
"143",32008,"FIU_Estuaries","Huston Bay","1995-01-25","Nitrate",2.17,"ppm",25.753,-81.2555,1
"144",32023,"FIU_Estuaries","Upper Chatham River","1995-01-25","Nitrate",2.87,"ppm",25.7175,-81.2305,1
"145",32038,"FIU_Estuaries","Huston River","1995-01-25","Nitrate",0.0700000000000002,"ppm",25.73133,-81.28467,1
"146",32053,"FIU_Estuaries","Chevalier Bay","1995-01-25","Nitrate",NA,"ppm",25.7125,-81.207,0.8
"147",32068,"FIU_Estuaries","Alligator Bay","1995-01-25","Nitrate",NA,"ppm",25.67017,-81.16867,1
"148",32083,"FIU_Estuaries","Faka Union River","1995-01-25","Nitrate",23.31,"ppm",25.9,-81.516,1
"149",32098,"FIU_Estuaries","Blackwater River","1995-01-25","Nitrate",17.675,"ppm",25.9298,-81.60032,0.8
"150",32113,"FIU_Estuaries","Highway Creek","1995-02-01","Nitrate",15.54,"ppm",25.2536,-80.44415,0.855555555555556
"151",32128,"FIU_Estuaries","Garfield Bight","1995-02-01","Nitrate",3.36,"ppm",25.15048,-80.80922,0.905555555555556
"152",32143,"FIU_Estuaries","Chokoloskee","1995-02-21","Nitrate",12.775,"ppm",25.8075,-81.3495,0.8
"153",32158,"FIU_Estuaries","Rabbit Key Pass","1995-02-21","Nitrate",30.625,"ppm",25.77,-81.38333,1
"154",32173,"FIU_Estuaries","Lopez Bay","1995-02-21","Nitrate",19.25,"ppm",25.78417,-81.33217,1
"155",32188,"FIU_Estuaries","Sunday Bay","1995-02-21","Nitrate",5.915,"ppm",25.796,-81.28,1
"156",32203,"FIU_Estuaries","Huston Bay","1995-02-21","Nitrate",0.910000000000001,"ppm",25.753,-81.2555,1
"157",32218,"FIU_Estuaries","Upper Chatham River","1995-02-21","Nitrate",0.595,"ppm",25.7175,-81.2305,1
"158",32233,"FIU_Estuaries","Huston River","1995-02-21","Nitrate",4.41,"ppm",25.73133,-81.28467,1
"159",32248,"FIU_Estuaries","Chevalier Bay","1995-02-21","Nitrate",NA,"ppm",25.7125,-81.207,0.8
"160",32263,"FIU_Estuaries","Alligator Bay","1995-02-21","Nitrate",1.61,"ppm",25.67017,-81.16867,1
"161",32278,"FIU_Estuaries","Faka Union River","1995-02-21","Nitrate",12.39,"ppm",25.9,-81.516,1
"162",32293,"FIU_Estuaries","Blackwater River","1995-02-21","Nitrate",32.41,"ppm",25.9298,-81.60032,0.8
"163",32308,"FIU_Estuaries","Highway Creek","1995-03-01","Nitrate",4.76,"ppm",25.2536,-80.44415,0.855555555555556
"164",32323,"FIU_Estuaries","Garfield Bight","1995-03-01","Nitrate",2.38,"ppm",25.15048,-80.80922,0.905555555555556
"165",32338,"FIU_Estuaries","Chokoloskee","1995-03-14","Nitrate",17.99,"ppm",25.8075,-81.3495,0.8
"166",32353,"FIU_Estuaries","Rabbit Key Pass","1995-03-14","Nitrate",NA,"ppm",25.77,-81.38333,1
"167",32368,"FIU_Estuaries","Lopez Bay","1995-03-14","Nitrate",31.78,"ppm",25.78417,-81.33217,1
"168",32383,"FIU_Estuaries","Sunday Bay","1995-03-14","Nitrate",27.79,"ppm",25.796,-81.28,1
"169",32398,"FIU_Estuaries","Huston Bay","1995-03-14","Nitrate",0.175,"ppm",25.753,-81.2555,1
"170",32413,"FIU_Estuaries","Upper Chatham River","1995-03-14","Nitrate",0.91,"ppm",25.7175,-81.2305,1
"171",32428,"FIU_Estuaries","Huston River","1995-03-14","Nitrate",22.435,"ppm",25.73133,-81.28467,1
"172",32443,"FIU_Estuaries","Chevalier Bay","1995-03-14","Nitrate",2.45,"ppm",25.7125,-81.207,0.8
"173",32458,"FIU_Estuaries","Alligator Bay","1995-03-14","Nitrate",0.42,"ppm",25.67017,-81.16867,1
"174",32473,"FIU_Estuaries","Faka Union River","1995-03-14","Nitrate",8.82,"ppm",25.9,-81.516,1
"175",32488,"FIU_Estuaries","Blackwater River","1995-03-14","Nitrate",8.645,"ppm",25.9298,-81.60032,0.8
"176",32503,"FIU_Estuaries","Highway Creek","1995-04-18","Nitrate",0.56,"ppm",25.2536,-80.44415,0.855555555555556
"177",32518,"FIU_Estuaries","Garfield Bight","1995-04-18","Nitrate",4.06,"ppm",25.15048,-80.80922,0.905555555555556
"178",32533,"FIU_Estuaries","Chokoloskee","1995-04-24","Nitrate",2.87,"ppm",25.8075,-81.3495,0.8
"179",32548,"FIU_Estuaries","Rabbit Key Pass","1995-04-24","Nitrate",0.875,"ppm",25.77,-81.38333,1
"180",32563,"FIU_Estuaries","Lopez Bay","1995-04-24","Nitrate",9.17,"ppm",25.78417,-81.33217,1
"181",32578,"FIU_Estuaries","Sunday Bay","1995-04-24","Nitrate",NA,"ppm",25.796,-81.28,1
"182",32593,"FIU_Estuaries","Huston Bay","1995-04-24","Nitrate",NA,"ppm",25.753,-81.2555,1
"183",32608,"FIU_Estuaries","Upper Chatham River","1995-04-24","Nitrate",2.905,"ppm",25.7175,-81.2305,1
"184",32623,"FIU_Estuaries","Huston River","1995-04-24","Nitrate",NA,"ppm",25.73133,-81.28467,1
"185",32638,"FIU_Estuaries","Chevalier Bay","1995-04-24","Nitrate",0.665,"ppm",25.7125,-81.207,0.8
"186",32653,"FIU_Estuaries","Alligator Bay","1995-04-24","Nitrate",NA,"ppm",25.67017,-81.16867,1
"187",32668,"FIU_Estuaries","Faka Union River","1995-04-24","Nitrate",6.615,"ppm",25.9,-81.516,1
"188",32683,"FIU_Estuaries","Blackwater River","1995-04-24","Nitrate",3.78,"ppm",25.9298,-81.60032,0.8
"189",32698,"FIU_Estuaries","Highway Creek","1995-05-23","Nitrate",6.02,"ppm",25.2536,-80.44415,0.855555555555556
"190",32713,"FIU_Estuaries","Garfield Bight","1995-05-23","Nitrate",4.06,"ppm",25.15048,-80.80922,0.905555555555556
"191",32728,"FIU_Estuaries","Chokoloskee","1995-05-31","Nitrate",3.99,"ppm",25.8075,-81.3495,0.8
"192",32743,"FIU_Estuaries","Rabbit Key Pass","1995-05-31","Nitrate",NA,"ppm",25.77,-81.38333,1
"193",32758,"FIU_Estuaries","Lopez Bay","1995-05-31","Nitrate",8.505,"ppm",25.78417,-81.33217,1
"194",32773,"FIU_Estuaries","Sunday Bay","1995-05-31","Nitrate",NA,"ppm",25.796,-81.28,1
"195",32788,"FIU_Estuaries","Huston Bay","1995-05-31","Nitrate",9.205,"ppm",25.753,-81.2555,1
"196",32803,"FIU_Estuaries","Upper Chatham River","1995-05-31","Nitrate",26.25,"ppm",25.7175,-81.2305,1
"197",32818,"FIU_Estuaries","Huston River","1995-05-31","Nitrate",8.12,"ppm",25.73133,-81.28467,1
"198",32833,"FIU_Estuaries","Chevalier Bay","1995-05-31","Nitrate",NA,"ppm",25.7125,-81.207,0.8
"199",32848,"FIU_Estuaries","Alligator Bay","1995-05-31","Nitrate",NA,"ppm",25.67017,-81.16867,1
"200",32863,"FIU_Estuaries","Faka Union River","1995-05-31","Nitrate",7.665,"ppm",25.9,-81.516,1
"201",32878,"FIU_Estuaries","Blackwater River","1995-05-31","Nitrate",0.735,"ppm",25.9298,-81.60032,0.8
"202",32893,"FIU_Estuaries","Highway Creek","1995-06-20","Nitrate",4.06,"ppm",25.2536,-80.44415,0.855555555555556
"203",32908,"FIU_Estuaries","Garfield Bight","1995-06-20","Nitrate",1.4,"ppm",25.15048,-80.80922,0.905555555555556
"204",32923,"FIU_Estuaries","Chokoloskee","1995-06-27","Nitrate",18.725,"ppm",25.8075,-81.3495,0.8
"205",32938,"FIU_Estuaries","Rabbit Key Pass","1995-06-27","Nitrate",1.12,"ppm",25.77,-81.38333,1
"206",32953,"FIU_Estuaries","Lopez Bay","1995-06-27","Nitrate",13.79,"ppm",25.78417,-81.33217,1
"207",32968,"FIU_Estuaries","Sunday Bay","1995-06-27","Nitrate",1.855,"ppm",25.796,-81.28,1
"208",32983,"FIU_Estuaries","Huston Bay","1995-06-27","Nitrate",1.085,"ppm",25.753,-81.2555,1
"209",32998,"FIU_Estuaries","Upper Chatham River","1995-06-27","Nitrate",4.9,"ppm",25.7175,-81.2305,1
"210",33013,"FIU_Estuaries","Huston River","1995-06-27","Nitrate",NA,"ppm",25.73133,-81.28467,1
"211",33028,"FIU_Estuaries","Chevalier Bay","1995-06-27","Nitrate",0.49,"ppm",25.7125,-81.207,0.8
"212",33043,"FIU_Estuaries","Alligator Bay","1995-06-27","Nitrate",NA,"ppm",25.67017,-81.16867,1
"213",33058,"FIU_Estuaries","Faka Union River","1995-06-27","Nitrate",21.77,"ppm",25.9,-81.516,1
"214",33073,"FIU_Estuaries","Blackwater River","1995-06-27","Nitrate",66.78,"ppm",25.9298,-81.60032,0.8
"215",33088,"FIU_Estuaries","Highway Creek","1995-07-11","Nitrate",NA,"ppm",25.2536,-80.44415,0.855555555555556
"216",33103,"FIU_Estuaries","Garfield Bight","1995-07-11","Nitrate",3.78,"ppm",25.15048,-80.80922,0.905555555555556
"217",33118,"FIU_Estuaries","Chokoloskee","1995-07-18","Nitrate",16.59,"ppm",25.8075,-81.3495,0.8
"218",33133,"FIU_Estuaries","Rabbit Key Pass","1995-07-18","Nitrate",12.705,"ppm",25.77,-81.38333,1
"219",33148,"FIU_Estuaries","Lopez Bay","1995-07-18","Nitrate",25.655,"ppm",25.78417,-81.33217,1
"220",33163,"FIU_Estuaries","Sunday Bay","1995-07-18","Nitrate",11.445,"ppm",25.796,-81.28,1
"221",33178,"FIU_Estuaries","Huston Bay","1995-07-18","Nitrate",18.865,"ppm",25.753,-81.2555,1
"222",33193,"FIU_Estuaries","Upper Chatham River","1995-07-18","Nitrate",21.56,"ppm",25.7175,-81.2305,1
