"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"91",994,"SFER","57.1","2014-12-04","Ammonium",0.47,NA,25,-81,NA
"92",1005,"SFER","56","2014-12-04","Ammonium",0.54,NA,25,-81,NA
"93",1016,"SFER","55","2014-12-04","Ammonium",1.79,NA,25,-81,NA
"94",1027,"SFER","54","2014-12-04","Ammonium",1.08,NA,25,-81,NA
"95",1038,"SFER","6.5","2014-12-05","Ammonium",1.1,NA,25,-80,NA
"96",1049,"SFER","6","2014-12-05","Ammonium",1.15,NA,25,-80,NA
"97",1060,"SFER","5.5","2014-12-05","Ammonium",1.41,NA,25,-80,NA
"98",1071,"SFER","EKOFF","2014-12-05","Ammonium",1.42,NA,25,-80,NA
"99",1082,"SFER","8","2015-04-13","Ammonium",0.648,NA,24,-80,NA
"100",1093,"SFER","9","2015-04-13","Ammonium",0.695,NA,24,-80,NA
"101",1104,"SFER","9","2015-04-13","Ammonium",0.674,NA,24,-80,NA
"102",1115,"SFER","9.5","2015-04-13","Ammonium",0.879,NA,24,-80,NA
"103",1126,"SFER","9.5","2015-04-13","Ammonium",0.405,NA,24,-80,NA
"104",1137,"SFER","9.5","2015-04-13","Ammonium",0.788,NA,24,-80,NA
"105",1148,"SFER","9.5","2015-04-13","Ammonium",0.619,NA,24,-80,NA
"106",1159,"SFER","9.5","2015-04-13","Ammonium",0.772,NA,24,-80,NA
"107",1170,"SFER","10","2015-04-13","Ammonium",0.945,NA,24,-80,NA
"108",1181,"SFER","11","2015-04-13","Ammonium",0.729,NA,24,-80,NA
"109",1192,"SFER","1","2015-04-13","Ammonium",0.571,NA,25,-80,NA
"110",1203,"SFER","2","2015-04-13","Ammonium",0.503,NA,25,-80,NA
"111",1214,"SFER","3","2015-04-13","Ammonium",0.426,NA,25,-80,NA
"112",1225,"SFER","3","2015-04-13","Ammonium",0.702,NA,25,-80,NA
"113",1236,"SFER","3","2015-04-13","Ammonium",0.142,NA,25,-80,NA
"114",1247,"SFER","EKIN","2015-04-13","Ammonium",0.433,NA,25,-80,NA
"115",1258,"SFER","EKMID","2015-04-13","Ammonium",0.621,NA,25,-80,NA
"116",1269,"SFER","4","2015-04-13","Ammonium",0.681,NA,25,-80,NA
"117",1280,"SFER","5","2015-04-13","Ammonium",0.384,NA,25,-80,NA
"118",1291,"SFER","5.5","2015-04-13","Ammonium",0.712,NA,25,-80,NA
"119",1302,"SFER","6","2015-04-13","Ammonium",0.626,NA,25,-80,NA
"120",1313,"SFER","6.5","2015-04-13","Ammonium",0.716,NA,25,-80,NA
"121",1324,"SFER","MR","2015-04-13","Ammonium",0.591,NA,25,-80,NA
"122",1335,"SFER","MR","2015-04-13","Ammonium",0.633,NA,25,-80,NA
"123",1346,"SFER","UKOFF","2015-04-13","Ammonium",NA,NA,24,-80,NA
"124",1357,"SFER","UKMID","2015-04-13","Ammonium",0.613,NA,24,-80,NA
"125",1368,"SFER","UKIN","2015-04-13","Ammonium",1.341,NA,24,-80,NA
"126",1379,"SFER","7","2015-04-13","Ammonium",0.722,NA,24,-80,NA
"127",1390,"SFER","30","2015-04-14","Ammonium",0.642,NA,25,-82,NA
"128",1401,"SFER","30","2015-04-14","Ammonium",0.604,NA,25,-82,NA
"129",1412,"SFER","30.5","2015-04-14","Ammonium",1.1,NA,25,-82,NA
"130",1423,"SFER","12","2015-04-14","Ammonium",12.563,NA,24,-80,NA
"131",1434,"SFER","12","2015-04-14","Ammonium",0.812,NA,24,-80,NA
"132",1445,"SFER","13","2015-04-14","Ammonium",1.09,NA,24,-81,NA
"133",1456,"SFER","14","2015-04-14","Ammonium",2.192,NA,24,-81,NA
"134",1467,"SFER","15","2015-04-14","Ammonium",0.885,NA,24,-81,NA
"135",1478,"SFER","15.5","2015-04-14","Ammonium",0.84,NA,24,-80,NA
"136",1489,"SFER","16","2015-04-14","Ammonium",0.897,NA,24,-81,NA
"137",1500,"SFER","17","2015-04-14","Ammonium",0.7,NA,24,-81,NA
"138",1511,"SFER","18","2015-04-14","Ammonium",0.909,NA,24,-81,NA
"139",1522,"SFER","18","2015-04-14","Ammonium",0.908,NA,24,-81,NA
"140",1533,"SFER","19","2015-04-14","Ammonium",0.822,NA,24,-81,NA
"141",1544,"SFER","20","2015-04-14","Ammonium",0.774,NA,24,-81,NA
"142",1555,"SFER","21LK","2015-04-14","Ammonium",0.722,NA,24,-81,NA
"143",1566,"SFER","21LK","2015-04-14","Ammonium",0.796,NA,24,-81,NA
"144",1577,"SFER","21.5","2015-04-14","Ammonium",0.865,NA,24,-81,NA
"145",1588,"SFER","WS","2015-04-14","Ammonium",0.752,NA,24,-81,NA
"146",1599,"SFER","WS","2015-04-14","Ammonium",0.857,NA,24,-81,NA
"147",1610,"SFER","22.5","2015-04-14","Ammonium",0.885,NA,24,-81,NA
"148",1621,"SFER","22","2015-04-14","Ammonium",0.781,NA,24,-81,NA
"149",1632,"SFER","23","2015-04-14","Ammonium",0.785,NA,24,-81,NA
"150",1643,"SFER","24","2015-04-14","Ammonium",0.935,NA,24,-81,NA
"151",1654,"SFER","60","2015-04-15","Ammonium",1.989,NA,25,-81,NA
"152",1665,"SFER","61","2015-04-15","Ammonium",0.582,NA,25,-81,NA
"153",1676,"SFER","62","2015-04-15","Ammonium",0.733,NA,25,-81,NA
"154",1687,"SFER","63","2015-04-15","Ammonium",0.468,NA,25,-81,NA
"155",1698,"SFER","64","2015-04-15","Ammonium",0.804,NA,25,-81,NA
"156",1709,"SFER","65","2015-04-15","Ammonium",0.622,NA,25,-81,NA
"157",1720,"SFER","31","2015-04-15","Ammonium",0.948,NA,25,-81,NA
"158",1731,"SFER","32","2015-04-15","Ammonium",0.845,NA,25,-81,NA
"159",1742,"SFER","33","2015-04-15","Ammonium",0.784,NA,25,-81,NA
"160",1753,"SFER","34","2015-04-15","Ammonium",0.777,NA,25,-81,NA
"161",1764,"SFER","42","2015-04-15","Ammonium",0.625,NA,25,-81,NA
"162",1775,"SFER","41","2015-04-15","Ammonium",0.576,NA,25,-81,NA
"163",1786,"SFER","40","2015-04-15","Ammonium",0.71,NA,25,-81,NA
"164",1797,"SFER","45","2015-04-15","Ammonium",0.831,NA,25,-81,NA
"165",1808,"SFER","46","2015-04-15","Ammonium",0.822,NA,25,-81,NA
"166",1819,"SFER","47","2015-04-15","Ammonium",1.855,NA,25,-81,NA
"167",1830,"SFER","48","2015-04-15","Ammonium",0.66,NA,25,-81,NA
"168",1841,"SFER","50","2015-04-15","Ammonium",0.915,NA,25,-81,NA
"169",1852,"SFER","51","2015-04-15","Ammonium",0.912,NA,25,-81,NA
"170",1863,"SFER","52","2015-04-15","Ammonium",1.112,NA,25,-81,NA
"171",1874,"SFER","53","2015-04-15","Ammonium",0.601,NA,25,-81,NA
"172",1885,"SFER","54","2015-04-15","Ammonium",0.872,NA,25,-81,NA
"173",1896,"SFER","55","2015-04-15","Ammonium",0.739,NA,25,-81,NA
"174",1907,"SFER","56","2015-04-15","Ammonium",0.656,NA,25,-81,NA
"175",1918,"SFER","57","2015-04-15","Ammonium",0.585,NA,25,-81,NA
"176",1929,"SFER","57.1","2015-04-15","Ammonium",0.817,NA,25,-81,NA
"177",1940,"SFER","57.2","2015-04-15","Ammonium",0.701,NA,25,-81,NA
"178",1951,"SFER","57.3","2015-04-15","Ammonium",0.641,NA,25,-81,NA
"179",1962,"SFER","58","2015-04-15","Ammonium",0.546,NA,25,-81,NA
"180",1973,"SFER","58","2015-04-15","Ammonium",0.608,NA,25,-81,NA
"181",1984,"SFER","59","2015-04-15","Ammonium",0.788,NA,25,-81,NA
"182",1995,"SFER","66","2015-04-16","Ammonium",0.927,NA,25,-81,NA
"183",2006,"SFER","67","2015-04-16","Ammonium",0.835,NA,25,-81,NA
"184",2017,"SFER","68","2015-04-16","Ammonium",0.758,NA,24,-81,NA
"185",2028,"SFER","69","2015-04-16","Ammonium",0.927,NA,24,-81,NA
"186",2039,"SFER","70","2015-04-16","Ammonium",0.633,NA,24,-81,NA
"187",2050,"SFER","57.3","2015-04-16","Ammonium",0.631,NA,25,-81,NA
"188",2061,"SFER","57.3","2015-04-16","Ammonium",0.669,NA,25,-81,NA
"189",2072,"SFER","57.2","2015-04-16","Ammonium",0.752,NA,25,-81,NA
"190",2083,"SFER","57.1","2015-04-16","Ammonium",0.668,NA,25,-81,NA
"191",2094,"SFER","57","2015-04-16","Ammonium",0.595,NA,25,-81,NA
"192",2105,"SFER","56","2015-04-16","Ammonium",0.611,NA,25,-81,NA
"193",2116,"SFER","55","2015-04-16","Ammonium",0.747,NA,25,-81,NA
"194",2127,"SFER","54","2015-04-16","Ammonium",0.586,NA,25,-81,NA
"195",2138,"SFER","EKOFF","2015-04-17","Ammonium",0.635,NA,25,-80,NA
"196",2149,"SFER","1","2015-06-01","Ammonium",1.077,NA,25,-80,NA
"197",2160,"SFER","2","2015-06-01","Ammonium",0.969,NA,25,-80,NA
"198",2171,"SFER","3","2015-06-01","Ammonium",1.201,NA,25,-80,NA
"199",2182,"SFER","EKIN","2015-06-01","Ammonium",0.776,NA,25,-80,NA
"200",2193,"SFER","EKMID","2015-06-01","Ammonium",1.161,NA,25,-80,NA
"201",2204,"SFER","EKOFF","2015-06-01","Ammonium",0.722,NA,25,-80,NA
"202",2215,"SFER","4","2015-06-01","Ammonium",0.436,NA,25,-80,NA
"203",2226,"SFER","5","2015-06-01","Ammonium",0.83,NA,25,-80,NA
"204",2237,"SFER","5.5","2015-06-01","Ammonium",0.213,NA,25,-80,NA
"205",2248,"SFER","6","2015-06-01","Ammonium",0.204,NA,25,-80,NA
"206",2259,"SFER","6.5","2015-06-01","Ammonium",0.225,NA,25,-80,NA
"207",2270,"SFER","MR","2015-06-01","Ammonium",0.54,NA,25,-80,NA
"208",2281,"SFER","MR","2015-06-01","Ammonium",0.476,NA,25,-80,NA
"209",2292,"SFER","UKOFF","2015-06-01","Ammonium",0.1,NA,24,-80,NA
"210",2303,"SFER","UKMID","2015-06-01","Ammonium",0.177,NA,24,-80,NA
"211",2314,"SFER","UKIN","2015-06-01","Ammonium",0.866,NA,24,-80,NA
"212",2325,"SFER","7","2015-06-01","Ammonium",0.295,NA,24,-80,NA
"213",2336,"SFER","8","2015-06-01","Ammonium",0.454,NA,24,-80,NA
"214",2347,"SFER","9","2015-06-02","Ammonium",0.537,NA,24,-80,NA
"215",2358,"SFER","9","2015-06-02","Ammonium",1.194,NA,24,-80,NA
"216",2369,"SFER","9.5","2015-06-02","Ammonium",0.674,NA,24,-80,NA
"217",2380,"SFER","9.5","2015-06-02","Ammonium",1.103,NA,24,-80,NA
"218",2391,"SFER","9.5","2015-06-02","Ammonium",1.121,NA,24,-80,NA
"219",2402,"SFER","12","2015-06-02","Ammonium",1.365,NA,24,-80,NA
"220",2413,"SFER","12","2015-06-02","Ammonium",0.867,NA,24,-80,NA
"221",2424,"SFER","11","2015-06-02","Ammonium",0.731,NA,24,-80,NA
"222",2435,"SFER","10","2015-06-02","Ammonium",1.808,NA,24,-80,NA
"223",2446,"SFER","13","2015-06-02","Ammonium",1.869,NA,24,-81,NA
"224",2457,"SFER","14","2015-06-02","Ammonium",1.883,NA,24,-81,NA
"225",2468,"SFER","15","2015-06-02","Ammonium",1.79,NA,24,-81,NA
"226",2479,"SFER","15.5","2015-06-02","Ammonium",1.914,NA,24,-80,NA
"227",2490,"SFER","18","2015-06-02","Ammonium",1.677,NA,24,-81,NA
"228",2501,"SFER","18","2015-06-02","Ammonium",2.126,NA,24,-81,NA
"229",2512,"SFER","17","2015-06-02","Ammonium",1.555,NA,24,-81,NA
"230",2523,"SFER","16","2015-06-02","Ammonium",2.096,NA,24,-81,NA
"231",2534,"SFER","19","2015-06-02","Ammonium",1.838,NA,24,-81,NA
"232",2545,"SFER","20","2015-06-02","Ammonium",1.686,NA,24,-81,NA
"233",2556,"SFER","21LK","2015-06-02","Ammonium",1.224,NA,24,-81,NA
"234",2567,"SFER","21LK","2015-06-02","Ammonium",1.771,NA,24,-81,NA
"235",2578,"SFER","21.5","2015-06-02","Ammonium",1.207,NA,24,-81,NA
"236",2589,"SFER","WS","2015-06-02","Ammonium",1.31,NA,24,-81,NA
"237",2600,"SFER","WS","2015-06-02","Ammonium",1.379,NA,24,-81,NA
"238",2611,"SFER","22.5","2015-06-02","Ammonium",1.159,NA,24,-81,NA
"239",2622,"SFER","22","2015-06-02","Ammonium",1.551,NA,24,-81,NA
"240",2633,"SFER","23","2015-06-02","Ammonium",1.804,NA,24,-81,NA
"241",2644,"SFER","24","2015-06-02","Ammonium",1.526,NA,24,-81,NA
"242",2655,"SFER","30","2015-06-02","Ammonium",1.764,NA,25,-82,NA
"243",2666,"SFER","30","2015-06-02","Ammonium",0.653,NA,25,-82,NA
"244",2677,"SFER","30.5","2015-06-03","Ammonium",1.795,NA,25,-82,NA
"245",2688,"SFER","31","2015-06-03","Ammonium",1.16,NA,25,-81,NA
"246",2699,"SFER","31","2015-06-03","Ammonium",1.261,NA,25,-81,NA
"247",2710,"SFER","32","2015-06-03","Ammonium",1.412,NA,25,-81,NA
"248",2721,"SFER","33","2015-06-03","Ammonium",1.33,NA,25,-81,NA
"249",2732,"SFER","34","2015-06-03","Ammonium",1.07,NA,25,-81,NA
"250",2743,"SFER","42","2015-06-03","Ammonium",1.256,NA,25,-81,NA
"251",2754,"SFER","41","2015-06-03","Ammonium",0.984,NA,25,-81,NA
"252",2765,"SFER","40","2015-06-03","Ammonium",1.987,NA,25,-81,NA
"253",2776,"SFER","39","2015-06-03","Ammonium",1.108,NA,25,-81,NA
"254",2787,"SFER","45","2015-06-03","Ammonium",1.391,NA,25,-81,NA
"255",2798,"SFER","46","2015-06-03","Ammonium",0.792,NA,25,-81,NA
"256",2809,"SFER","47","2015-06-03","Ammonium",1.03,NA,25,-81,NA
"257",2820,"SFER","48","2015-06-03","Ammonium",1.035,NA,25,-81,NA
"258",2831,"SFER","49","2015-06-03","Ammonium",1.18,NA,25,-81,NA
"259",2842,"SFER","50","2015-06-03","Ammonium",1.234,NA,25,-81,NA
"260",2853,"SFER","51","2015-06-03","Ammonium",1.285,NA,25,-81,NA
"261",2864,"SFER","52","2015-06-03","Ammonium",1.203,NA,25,-81,NA
"262",2875,"SFER","53","2015-06-03","Ammonium",1.082,NA,25,-81,NA
"263",2886,"SFER","54","2015-06-03","Ammonium",1.575,NA,25,-81,NA
"264",2897,"SFER","55","2015-06-03","Ammonium",0.989,NA,25,-81,NA
"265",2908,"SFER","56","2015-06-03","Ammonium",1.034,NA,25,-81,NA
"266",2919,"SFER","57","2015-06-03","Ammonium",0.932,NA,25,-81,NA
"267",2930,"SFER","57.1","2015-06-03","Ammonium",1.021,NA,25,-81,NA
"268",2941,"SFER","57.2","2015-06-03","Ammonium",0.257,NA,25,-81,NA
"269",2952,"SFER","57.3","2015-06-03","Ammonium",0.332,NA,25,-81,NA
"270",2963,"SFER","58","2015-06-03","Ammonium",0.247,NA,25,-81,NA
"271",2974,"SFER","59","2015-06-03","Ammonium",0.411,NA,25,-81,NA
"272",2985,"SFER","60","2015-06-04","Ammonium",0.285,NA,25,-81,NA
"273",2996,"SFER","61","2015-06-04","Ammonium",0.401,NA,25,-81,NA
"274",3007,"SFER","62","2015-06-04","Ammonium",0.629,NA,25,-81,NA
"275",3018,"SFER","68","2015-06-04","Ammonium",0.571,NA,24,-81,NA
"276",3029,"SFER","69","2015-06-04","Ammonium",0.574,NA,24,-81,NA
"277",3040,"SFER","70","2015-06-04","Ammonium",0.543,NA,24,-81,NA
"278",3051,"SFER","67","2015-06-04","Ammonium",0.447,NA,25,-81,NA
"279",3062,"SFER","66","2015-06-04","Ammonium",0.469,NA,25,-81,NA
"280",3073,"SFER","65","2015-06-04","Ammonium",0.335,NA,25,-81,NA
"281",3084,"SFER","64","2015-06-04","Ammonium",0.313,NA,25,-81,NA
"282",3095,"SFER","63","2015-06-04","Ammonium",0.336,NA,25,-81,NA
"283",3106,"SFER","54","2015-06-04","Ammonium",0.511,NA,25,-81,NA
"284",3117,"SFER","55","2015-06-04","Ammonium",0.342,NA,25,-81,NA
"285",3128,"SFER","56","2015-06-04","Ammonium",0.512,NA,25,-81,NA
"286",3139,"SFER","57","2015-06-04","Ammonium",0.474,NA,25,-81,NA
"287",3150,"SFER","57.1","2015-06-04","Ammonium",0.396,NA,25,-81,NA
"288",3161,"SFER","57.2","2015-06-04","Ammonium",0.444,NA,25,-81,NA
"289",3172,"SFER","1","2015-07-27","Ammonium",NA,NA,25,-80,NA
"290",3183,"SFER","2","2015-07-27","Ammonium",NA,NA,25,-80,NA
"291",3194,"SFER","3","2015-07-27","Ammonium",NA,NA,25,-80,NA
"292",3205,"SFER","EKIN","2015-07-27","Ammonium",NA,NA,25,-80,NA
"293",3216,"SFER","EKMID","2015-07-27","Ammonium",NA,NA,25,-80,NA
"294",3227,"SFER","EKOFF","2015-07-27","Ammonium",0,NA,25,-80,NA
"295",3238,"SFER","4","2015-07-27","Ammonium",0,NA,25,-80,NA
"296",3249,"SFER","5","2015-07-27","Ammonium",0.274,NA,25,-80,NA
"297",3260,"SFER","5.5","2015-07-27","Ammonium",0,NA,25,-80,NA
"298",3271,"SFER","6","2015-07-27","Ammonium",0.186,NA,25,-80,NA
"299",3282,"SFER","6","2015-07-27","Ammonium",0,NA,25,-80,NA
"300",3293,"SFER","6.5","2015-07-27","Ammonium",0.412,NA,25,-80,NA
"301",3304,"SFER","6.5","2015-07-27","Ammonium",0.029,NA,25,-80,NA
"302",3315,"SFER","MR","2015-07-27","Ammonium",0,NA,25,-80,NA
"303",3326,"SFER","MR","2015-07-27","Ammonium",0.25,NA,25,-80,NA
"304",3337,"SFER","UKOFF","2015-07-27","Ammonium",0,NA,24,-80,NA
"305",3348,"SFER","UKMID","2015-07-27","Ammonium",0,NA,24,-80,NA
"306",3359,"SFER","UKIN","2015-07-27","Ammonium",0,NA,24,-80,NA
"307",3370,"SFER","22","2015-07-28","Ammonium",0,NA,24,-81,NA
"308",3381,"SFER","7","2015-07-28","Ammonium",0,NA,24,-80,NA
"309",3392,"SFER","8","2015-07-28","Ammonium",0,NA,24,-80,NA
"310",3403,"SFER","9","2015-07-28","Ammonium",0,NA,24,-80,NA
"311",3414,"SFER","9","2015-07-28","Ammonium",0,NA,24,-80,NA
"312",3425,"SFER","9","2015-07-28","Ammonium",0,NA,24,-80,NA
"313",3436,"SFER","9","2015-07-28","Ammonium",0,NA,24,-80,NA
"314",3447,"SFER","9.5","2015-07-28","Ammonium",0,NA,24,-80,NA
"315",3458,"SFER","9.5","2015-07-28","Ammonium",0,NA,24,-80,NA
"316",3469,"SFER","9.5","2015-07-28","Ammonium",0,NA,24,-80,NA
"317",3480,"SFER","9.5","2015-07-28","Ammonium",0,NA,24,-80,NA
"318",3491,"SFER","9.5","2015-07-28","Ammonium",0,NA,24,-80,NA
"319",3502,"SFER","9.6","2015-07-28","Ammonium",0,NA,24,-80,NA
"320",3513,"SFER","9.6","2015-07-28","Ammonium",0,NA,24,-80,NA
"321",3524,"SFER","9.6","2015-07-28","Ammonium",0,NA,24,-80,NA
"322",3535,"SFER","9.6","2015-07-28","Ammonium",0,NA,24,-80,NA
"323",3546,"SFER","9.6","2015-07-28","Ammonium",0,NA,24,-80,NA
"324",3557,"SFER","9.7","2015-07-28","Ammonium",0,NA,24,-80,NA
"325",3568,"SFER","9.7","2015-07-28","Ammonium",0,NA,24,-80,NA
"326",3579,"SFER","9.7","2015-07-28","Ammonium",0,NA,24,-80,NA
"327",3590,"SFER","9.7","2015-07-28","Ammonium",0,NA,24,-80,NA
"328",3601,"SFER","9.7","2015-07-28","Ammonium",0,NA,24,-80,NA
"329",3612,"SFER","9.8","2015-07-28","Ammonium",0.263,NA,24,-80,NA
"330",3623,"SFER","9.8","2015-07-28","Ammonium",0.066,NA,24,-80,NA
"331",3634,"SFER","9.8","2015-07-28","Ammonium",0,NA,24,-80,NA
"332",3645,"SFER","9.8","2015-07-28","Ammonium",0,NA,24,-80,NA
"333",3656,"SFER","12","2015-07-28","Ammonium",0,NA,24,-80,NA
"334",3667,"SFER","12","2015-07-28","Ammonium",0,NA,24,-80,NA
"335",3678,"SFER","12","2015-07-28","Ammonium",0,NA,24,-80,NA
"336",3689,"SFER","11","2015-07-28","Ammonium",0,NA,24,-80,NA
"337",3700,"SFER","10","2015-07-28","Ammonium",0,NA,24,-80,NA
