"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"55",602,"SFER","56","2014-12-03","Orthophosphate",0,NA,-81,25,0
"56",613,"SFER","57","2014-12-03","Orthophosphate",0,NA,-81,25,0
"57",624,"SFER","57.1","2014-12-03","Orthophosphate",0,NA,-81,25,0
"58",635,"SFER","57.2","2014-12-03","Orthophosphate",0,NA,-81,25,0
"59",646,"SFER","57.3","2014-12-03","Orthophosphate",0,NA,-81,25,0
"60",657,"SFER","58","2014-12-03","Orthophosphate",0,NA,-81,25,0
"61",668,"SFER","59","2014-12-03","Orthophosphate",0,NA,-81,25,0
"62",679,"SFER","61","2014-12-04","Orthophosphate",0.03,NA,-81,25,0
"63",690,"SFER","62","2014-12-04","Orthophosphate",0,NA,-81,25,0
"64",701,"SFER","60","2014-12-04","Orthophosphate",0,NA,-81,25,0
"65",712,"SFER","63","2014-12-04","Orthophosphate",0,NA,-81,25,0
"66",723,"SFER","64","2014-12-04","Orthophosphate",0,NA,-81,25,0
"67",734,"SFER","65","2014-12-04","Orthophosphate",0,NA,-81,25,0
"68",745,"SFER","66","2014-12-04","Orthophosphate",0,NA,-81,25,0
"69",756,"SFER","67","2014-12-04","Orthophosphate",0,NA,-81,25,0
"70",767,"SFER","68","2014-12-04","Orthophosphate",0,NA,-81,24,0
"71",778,"SFER","69","2014-12-04","Orthophosphate",0,NA,-81,24,0
"72",789,"SFER","70","2014-12-04","Orthophosphate",0,NA,-81,24,0
"73",800,"SFER","71","2014-12-04","Orthophosphate",0,NA,-80,24,0
"74",811,"SFER","57.2","2014-12-04","Orthophosphate",0,NA,-81,25,0
"75",822,"SFER","57.1","2014-12-04","Orthophosphate",0,NA,-81,25,0
"76",833,"SFER","57","2014-12-04","Orthophosphate",0,NA,-81,25,0
"77",844,"SFER","56","2014-12-04","Orthophosphate",0,NA,-81,25,0
"78",855,"SFER","55","2014-12-04","Orthophosphate",0,NA,-81,25,0
"79",866,"SFER","54","2014-12-04","Orthophosphate",0,NA,-81,25,0
"80",877,"SFER","6.5","2014-12-05","Orthophosphate",0,NA,-80,25,0
"81",888,"SFER","6","2014-12-05","Orthophosphate",0,NA,-80,25,0
"82",899,"SFER","5.5","2014-12-05","Orthophosphate",0,NA,-80,25,0
"83",910,"SFER","EKOFF","2014-12-05","Orthophosphate",0,NA,-80,25,0
"84",921,"SFER","8","2015-04-13","Orthophosphate",0.014,NA,-80,24,0
"85",932,"SFER","9","2015-04-13","Orthophosphate",0.023,NA,-80,24,0
"86",943,"SFER","9.5","2015-04-13","Orthophosphate",0.013,NA,-80,24,0
"87",954,"SFER","10","2015-04-13","Orthophosphate",0.09,NA,-80,24,0
"88",965,"SFER","11","2015-04-13","Orthophosphate",0.024,NA,-80,24,0
"89",976,"SFER","1","2015-04-13","Orthophosphate",0.044,NA,-80,25,0
"90",987,"SFER","2","2015-04-13","Orthophosphate",0.055,NA,-80,25,0
"91",998,"SFER","3","2015-04-13","Orthophosphate",0.036,NA,-80,25,0
"92",1009,"SFER","EKIN","2015-04-13","Orthophosphate",0.03,NA,-80,25,0
"93",1020,"SFER","EKMID","2015-04-13","Orthophosphate",0.043,NA,-80,25,0
"94",1031,"SFER","4","2015-04-13","Orthophosphate",0.03,NA,-80,25,0
"95",1042,"SFER","5","2015-04-13","Orthophosphate",0.031,NA,-80,25,0
"96",1053,"SFER","5.5","2015-04-13","Orthophosphate",0.024,NA,-80,25,0
"97",1064,"SFER","6","2015-04-13","Orthophosphate",0.034,NA,-80,25,0
"98",1075,"SFER","6.5","2015-04-13","Orthophosphate",0.029,NA,-80,25,0
"99",1086,"SFER","MR","2015-04-13","Orthophosphate",0.023,NA,-80,25,0
"100",1097,"SFER","UKOFF","2015-04-13","Orthophosphate",NA,NA,-80,24,0
"101",1108,"SFER","UKMID","2015-04-13","Orthophosphate",0.029,NA,-80,24,0
"102",1119,"SFER","UKIN","2015-04-13","Orthophosphate",0.016,NA,-80,24,0
"103",1130,"SFER","7","2015-04-13","Orthophosphate",0.027,NA,-80,24,0
"104",1141,"SFER","30","2015-04-14","Orthophosphate",0.017,NA,-82,25,0
"105",1152,"SFER","30.5","2015-04-14","Orthophosphate",0.011,NA,-82,25,0
"106",1163,"SFER","12","2015-04-14","Orthophosphate",0.032,NA,-80,24,0
"107",1174,"SFER","13","2015-04-14","Orthophosphate",0.052,NA,-81,24,0
"108",1185,"SFER","14","2015-04-14","Orthophosphate",0.027,NA,-81,24,0
"109",1196,"SFER","15","2015-04-14","Orthophosphate",0.018,NA,-81,24,0
"110",1207,"SFER","15.5","2015-04-14","Orthophosphate",0.018,NA,-80,24,0
"111",1218,"SFER","16","2015-04-14","Orthophosphate",0.008,NA,-81,24,0
"112",1229,"SFER","17","2015-04-14","Orthophosphate",0.017,NA,-81,24,0
"113",1240,"SFER","18","2015-04-14","Orthophosphate",0.026,NA,-81,24,0
"114",1251,"SFER","19","2015-04-14","Orthophosphate",0.001,NA,-81,24,0
"115",1262,"SFER","20","2015-04-14","Orthophosphate",0.015,NA,-81,24,0
"116",1273,"SFER","21LK","2015-04-14","Orthophosphate",0.045,NA,-81,24,0
"117",1284,"SFER","21.5","2015-04-14","Orthophosphate",0.016,NA,-81,24,0
"118",1295,"SFER","WS","2015-04-14","Orthophosphate",0.012,NA,-81,24,0
"119",1306,"SFER","22.5","2015-04-14","Orthophosphate",0.003,NA,-81,24,0
"120",1317,"SFER","22","2015-04-14","Orthophosphate",0.015,NA,-81,24,0
"121",1328,"SFER","23","2015-04-14","Orthophosphate",0.005,NA,-81,24,0
"122",1339,"SFER","24","2015-04-14","Orthophosphate",0.014,NA,-81,24,0
"123",1350,"SFER","60","2015-04-15","Orthophosphate",0.035,NA,-81,25,0
"124",1361,"SFER","61","2015-04-15","Orthophosphate",0.034,NA,-81,25,0
"125",1372,"SFER","62","2015-04-15","Orthophosphate",0.021,NA,-81,25,0
"126",1383,"SFER","63","2015-04-15","Orthophosphate",0.031,NA,-81,25,0
"127",1394,"SFER","64","2015-04-15","Orthophosphate",0.023,NA,-81,25,0
"128",1405,"SFER","65","2015-04-15","Orthophosphate",0.009,NA,-81,25,0
"129",1416,"SFER","31","2015-04-15","Orthophosphate",0.011,NA,-81,25,0
"130",1427,"SFER","32","2015-04-15","Orthophosphate",0.058,NA,-81,25,0
"131",1438,"SFER","33","2015-04-15","Orthophosphate",0.181,NA,-81,25,0
"132",1449,"SFER","34","2015-04-15","Orthophosphate",0.2,NA,-81,25,0
"133",1460,"SFER","42","2015-04-15","Orthophosphate",0.044,NA,-81,25,0
"134",1471,"SFER","41","2015-04-15","Orthophosphate",0.063,NA,-81,25,0
"135",1482,"SFER","40","2015-04-15","Orthophosphate",0.086,NA,-81,25,0
"136",1493,"SFER","45","2015-04-15","Orthophosphate",0.067,NA,-81,25,0
"137",1504,"SFER","46","2015-04-15","Orthophosphate",0.067,NA,-81,25,0
"138",1515,"SFER","47","2015-04-15","Orthophosphate",0.197,NA,-81,25,0
"139",1526,"SFER","48","2015-04-15","Orthophosphate",0.122,NA,-81,25,0
"140",1537,"SFER","50","2015-04-15","Orthophosphate",0.084,NA,-81,25,0
"141",1548,"SFER","51","2015-04-15","Orthophosphate",0.06,NA,-81,25,0
"142",1559,"SFER","52","2015-04-15","Orthophosphate",0.088,NA,-81,25,0
"143",1570,"SFER","53","2015-04-15","Orthophosphate",0.116,NA,-81,25,0
"144",1581,"SFER","54","2015-04-15","Orthophosphate",0.041,NA,-81,25,0
"145",1592,"SFER","55","2015-04-15","Orthophosphate",0.02,NA,-81,25,0
"146",1603,"SFER","56","2015-04-15","Orthophosphate",0.04,NA,-81,25,0
"147",1614,"SFER","57","2015-04-15","Orthophosphate",0.029,NA,-81,25,0
"148",1625,"SFER","57.1","2015-04-15","Orthophosphate",0.039,NA,-81,25,0
"149",1636,"SFER","57.2","2015-04-15","Orthophosphate",0.079,NA,-81,25,0
"150",1647,"SFER","57.3","2015-04-15","Orthophosphate",0.033,NA,-81,25,0
"151",1658,"SFER","58","2015-04-15","Orthophosphate",0.026,NA,-81,25,0
"152",1669,"SFER","59","2015-04-15","Orthophosphate",0.042,NA,-81,25,0
"153",1680,"SFER","66","2015-04-16","Orthophosphate",0.031,NA,-81,25,0
"154",1691,"SFER","67","2015-04-16","Orthophosphate",0.038,NA,-81,25,0
"155",1702,"SFER","68","2015-04-16","Orthophosphate",0.005,NA,-81,24,0
"156",1713,"SFER","69","2015-04-16","Orthophosphate",0.007,NA,-81,24,0
"157",1724,"SFER","70","2015-04-16","Orthophosphate",0.005,NA,-81,24,0
"158",1735,"SFER","57.3","2015-04-16","Orthophosphate",0.018,NA,-81,25,0
"159",1746,"SFER","57.2","2015-04-16","Orthophosphate",0.058,NA,-81,25,0
"160",1757,"SFER","57.1","2015-04-16","Orthophosphate",0.021,NA,-81,25,0
"161",1768,"SFER","57","2015-04-16","Orthophosphate",0.019,NA,-81,25,0
"162",1779,"SFER","56","2015-04-16","Orthophosphate",0.021,NA,-81,25,0
"163",1790,"SFER","55","2015-04-16","Orthophosphate",0.023,NA,-81,25,0
"164",1801,"SFER","54","2015-04-16","Orthophosphate",0.029,NA,-81,25,0
"165",1812,"SFER","EKOFF","2015-04-17","Orthophosphate",0.025,NA,-80,25,0
"166",1823,"SFER","1","2015-06-01","Orthophosphate",0.086,NA,-80,25,0
"167",1834,"SFER","2","2015-06-01","Orthophosphate",0.039,NA,-80,25,0
"168",1845,"SFER","3","2015-06-01","Orthophosphate",0.029,NA,-80,25,0
"169",1856,"SFER","EKIN","2015-06-01","Orthophosphate",0.025,NA,-80,25,0
"170",1867,"SFER","EKMID","2015-06-01","Orthophosphate",0.015,NA,-80,25,0
"171",1878,"SFER","EKOFF","2015-06-01","Orthophosphate",0.047,NA,-80,25,0
"172",1889,"SFER","4","2015-06-01","Orthophosphate",0.012,NA,-80,25,0
"173",1900,"SFER","5","2015-06-01","Orthophosphate",0.017,NA,-80,25,0
"174",1911,"SFER","5.5","2015-06-01","Orthophosphate",0.015,NA,-80,25,0
"175",1922,"SFER","6","2015-06-01","Orthophosphate",0.014,NA,-80,25,0
"176",1933,"SFER","6.5","2015-06-01","Orthophosphate",0.019,NA,-80,25,0
"177",1944,"SFER","MR","2015-06-01","Orthophosphate",0.002,NA,-80,25,0
"178",1955,"SFER","UKOFF","2015-06-01","Orthophosphate",0.007,NA,-80,24,0
"179",1966,"SFER","UKMID","2015-06-01","Orthophosphate",0.019,NA,-80,24,0
"180",1977,"SFER","UKIN","2015-06-01","Orthophosphate",0.013,NA,-80,24,0
"181",1988,"SFER","7","2015-06-01","Orthophosphate",0.006,NA,-80,24,0
"182",1999,"SFER","8","2015-06-01","Orthophosphate",0.013,NA,-80,24,0
"183",2010,"SFER","9","2015-06-02","Orthophosphate",0.009,NA,-80,24,0
"184",2021,"SFER","9.5","2015-06-02","Orthophosphate",0.045,NA,-80,24,0
"185",2032,"SFER","12","2015-06-02","Orthophosphate",0.007,NA,-80,24,0
"186",2043,"SFER","11","2015-06-02","Orthophosphate",0.014,NA,-80,24,0
"187",2054,"SFER","10","2015-06-02","Orthophosphate",0.019,NA,-80,24,0
"188",2065,"SFER","13","2015-06-02","Orthophosphate",0,NA,-81,24,0
"189",2076,"SFER","14","2015-06-02","Orthophosphate",0.011,NA,-81,24,0
"190",2087,"SFER","15","2015-06-02","Orthophosphate",0.007,NA,-81,24,0
"191",2098,"SFER","15.5","2015-06-02","Orthophosphate",0.014,NA,-80,24,0
"192",2109,"SFER","18","2015-06-02","Orthophosphate",0.014,NA,-81,24,0
"193",2120,"SFER","17","2015-06-02","Orthophosphate",0.01,NA,-81,24,0
"194",2131,"SFER","16","2015-06-02","Orthophosphate",0,NA,-81,24,0
"195",2142,"SFER","19","2015-06-02","Orthophosphate",0,NA,-81,24,0
"196",2153,"SFER","20","2015-06-02","Orthophosphate",0.008,NA,-81,24,0
"197",2164,"SFER","21LK","2015-06-02","Orthophosphate",0,NA,-81,24,0
"198",2175,"SFER","21.5","2015-06-02","Orthophosphate",0.008,NA,-81,24,0
"199",2186,"SFER","WS","2015-06-02","Orthophosphate",0.002,NA,-81,24,0
"200",2197,"SFER","22.5","2015-06-02","Orthophosphate",0,NA,-81,24,0
"201",2208,"SFER","22","2015-06-02","Orthophosphate",0.011,NA,-81,24,0
"202",2219,"SFER","23","2015-06-02","Orthophosphate",0.034,NA,-81,24,0
"203",2230,"SFER","24","2015-06-02","Orthophosphate",0.009,NA,-81,24,0
"204",2241,"SFER","30","2015-06-02","Orthophosphate",0.026,NA,-82,25,0
"205",2252,"SFER","30.5","2015-06-03","Orthophosphate",0.014,NA,-82,25,0
"206",2263,"SFER","31","2015-06-03","Orthophosphate",0,NA,-81,25,0
"207",2274,"SFER","32","2015-06-03","Orthophosphate",0.005,NA,-81,25,0
"208",2285,"SFER","33","2015-06-03","Orthophosphate",0.062,NA,-81,25,0
"209",2296,"SFER","34","2015-06-03","Orthophosphate",0.247,NA,-81,25,0
"210",2307,"SFER","42","2015-06-03","Orthophosphate",0.047,NA,-81,25,0
"211",2318,"SFER","41","2015-06-03","Orthophosphate",0.133,NA,-81,25,0
"212",2329,"SFER","40","2015-06-03","Orthophosphate",0.052,NA,-81,25,0
"213",2340,"SFER","39","2015-06-03","Orthophosphate",0.142,NA,-81,25,0
"214",2351,"SFER","45","2015-06-03","Orthophosphate",0.051,NA,-81,25,0
"215",2362,"SFER","46","2015-06-03","Orthophosphate",0.058,NA,-81,25,0
"216",2373,"SFER","47","2015-06-03","Orthophosphate",0.063,NA,-81,25,0
"217",2384,"SFER","48","2015-06-03","Orthophosphate",0.06,NA,-81,25,0
"218",2395,"SFER","49","2015-06-03","Orthophosphate",0.04,NA,-81,25,0
"219",2406,"SFER","50","2015-06-03","Orthophosphate",0.019,NA,-81,25,0
"220",2417,"SFER","51","2015-06-03","Orthophosphate",0.051,NA,-81,25,0
"221",2428,"SFER","52","2015-06-03","Orthophosphate",0.049,NA,-81,25,0
"222",2439,"SFER","53","2015-06-03","Orthophosphate",0.06,NA,-81,25,0
"223",2450,"SFER","54","2015-06-03","Orthophosphate",0.064,NA,-81,25,0
"224",2461,"SFER","55","2015-06-03","Orthophosphate",0.047,NA,-81,25,0
"225",2472,"SFER","56","2015-06-03","Orthophosphate",0.02,NA,-81,25,0
"226",2483,"SFER","57","2015-06-03","Orthophosphate",0.041,NA,-81,25,0
"227",2494,"SFER","57.1","2015-06-03","Orthophosphate",0.001,NA,-81,25,0
"228",2505,"SFER","57.2","2015-06-03","Orthophosphate",0,NA,-81,25,0
"229",2516,"SFER","57.3","2015-06-03","Orthophosphate",0,NA,-81,25,0
"230",2527,"SFER","58","2015-06-03","Orthophosphate",0.006,NA,-81,25,0
"231",2538,"SFER","59","2015-06-03","Orthophosphate",0.008,NA,-81,25,0
"232",2549,"SFER","60","2015-06-04","Orthophosphate",0.011,NA,-81,25,0
"233",2560,"SFER","61","2015-06-04","Orthophosphate",0.027,NA,-81,25,0
"234",2571,"SFER","62","2015-06-04","Orthophosphate",0.042,NA,-81,25,0
"235",2582,"SFER","68","2015-06-04","Orthophosphate",0.005,NA,-81,24,0
"236",2593,"SFER","69","2015-06-04","Orthophosphate",0.022,NA,-81,24,0
"237",2604,"SFER","70","2015-06-04","Orthophosphate",0,NA,-81,24,0
"238",2615,"SFER","67","2015-06-04","Orthophosphate",0.014,NA,-81,25,0
"239",2626,"SFER","66","2015-06-04","Orthophosphate",0.019,NA,-81,25,0
"240",2637,"SFER","65","2015-06-04","Orthophosphate",0,NA,-81,25,0
"241",2648,"SFER","64","2015-06-04","Orthophosphate",0.658,NA,-81,25,0
"242",2659,"SFER","63","2015-06-04","Orthophosphate",0.071,NA,-81,25,0
"243",2670,"SFER","54","2015-06-04","Orthophosphate",0.13,NA,-81,25,0
"244",2681,"SFER","55","2015-06-04","Orthophosphate",0.039,NA,-81,25,0
"245",2692,"SFER","56","2015-06-04","Orthophosphate",0.032,NA,-81,25,0
"246",2703,"SFER","57","2015-06-04","Orthophosphate",0.072,NA,-81,25,0
"247",2714,"SFER","57.1","2015-06-04","Orthophosphate",0.001,NA,-81,25,0
"248",2725,"SFER","57.2","2015-06-04","Orthophosphate",0.09,NA,-81,25,0
"249",2736,"SFER","1","2015-07-27","Orthophosphate",NA,NA,-80,25,0
"250",2747,"SFER","2","2015-07-27","Orthophosphate",NA,NA,-80,25,0
"251",2758,"SFER","3","2015-07-27","Orthophosphate",NA,NA,-80,25,0
"252",2769,"SFER","EKIN","2015-07-27","Orthophosphate",NA,NA,-80,25,0
"253",2780,"SFER","EKMID","2015-07-27","Orthophosphate",NA,NA,-80,25,0
"254",2791,"SFER","EKOFF","2015-07-27","Orthophosphate",0.04,NA,-80,25,0
"255",2802,"SFER","4","2015-07-27","Orthophosphate",0.059,NA,-80,25,0
"256",2813,"SFER","5","2015-07-27","Orthophosphate",0.013,NA,-80,25,0
"257",2824,"SFER","5.5","2015-07-27","Orthophosphate",0.018,NA,-80,25,0
"258",2835,"SFER","6","2015-07-27","Orthophosphate",0.017,NA,-80,25,0
"259",2846,"SFER","6.5","2015-07-27","Orthophosphate",0.066,NA,-80,25,0
"260",2857,"SFER","MR","2015-07-27","Orthophosphate",0.04,NA,-80,25,0
"261",2868,"SFER","UKOFF","2015-07-27","Orthophosphate",0.014,NA,-80,24,0
"262",2879,"SFER","UKMID","2015-07-27","Orthophosphate",0.027,NA,-80,24,0
"263",2890,"SFER","UKIN","2015-07-27","Orthophosphate",0.039,NA,-80,24,0
"264",2901,"SFER","7","2015-07-28","Orthophosphate",0.005,NA,-80,24,0
"265",2912,"SFER","8","2015-07-28","Orthophosphate",0.012,NA,-80,24,0
"266",2923,"SFER","9","2015-07-28","Orthophosphate",0.024,NA,-80,24,0
"267",2934,"SFER","9.5","2015-07-28","Orthophosphate",0.014,NA,-80,24,0
"268",2945,"SFER","9.6","2015-07-28","Orthophosphate",0.008,NA,-80,24,0
"269",2956,"SFER","9.7","2015-07-28","Orthophosphate",0.026,NA,-80,24,0
"270",2967,"SFER","9.8","2015-07-28","Orthophosphate",0.003,NA,-80,24,0
"271",2978,"SFER","12","2015-07-28","Orthophosphate",0.009,NA,-80,24,0
"272",2989,"SFER","11","2015-07-28","Orthophosphate",0.918,NA,-80,24,0
"273",3000,"SFER","10","2015-07-28","Orthophosphate",0.238,NA,-80,24,0
"274",3011,"SFER","13","2015-07-28","Orthophosphate",0.052,NA,-81,24,0
"275",3022,"SFER","14","2015-07-28","Orthophosphate",0.02,NA,-81,24,0
"276",3033,"SFER","15","2015-07-28","Orthophosphate",0,NA,-81,24,0
"277",3044,"SFER","15.5","2015-07-28","Orthophosphate",0.001,NA,-80,24,0
"278",3055,"SFER","16","2015-07-28","Orthophosphate",0.032,NA,-81,24,0
"279",3066,"SFER","17","2015-07-28","Orthophosphate",0,NA,-81,24,0
"280",3077,"SFER","18","2015-07-28","Orthophosphate",0,NA,-81,24,0
"281",3088,"SFER","19","2015-07-28","Orthophosphate",0,NA,-81,24,0
"282",3099,"SFER","20","2015-07-28","Orthophosphate",0.029,NA,-81,24,0
"283",3110,"SFER","21LK","2015-07-28","Orthophosphate",0.056,NA,-81,24,0
"284",3121,"SFER","21.5","2015-07-28","Orthophosphate",0.049,NA,-81,24,0
"285",3132,"SFER","WS","2015-07-28","Orthophosphate",0.06,NA,-81,24,0
"286",3143,"SFER","22","2015-07-29","Orthophosphate",0.581,NA,-81,24,0
"287",3154,"SFER","23","2015-07-29","Orthophosphate",0.037,NA,-81,24,0
"288",3165,"SFER","24","2015-07-29","Orthophosphate",0.006,NA,-81,24,0
"289",3176,"SFER","30","2015-07-29","Orthophosphate",0.047,NA,-82,25,0
"290",3187,"SFER","30.5","2015-07-29","Orthophosphate",0.051,NA,-82,25,0
"291",3198,"SFER","31","2015-07-29","Orthophosphate",0.002,NA,-81,25,0
"292",3209,"SFER","32","2015-07-29","Orthophosphate",0.07,NA,-81,25,0
"293",3220,"SFER","33","2015-07-29","Orthophosphate",0.069,NA,-81,25,0
"294",3231,"SFER","34","2015-07-29","Orthophosphate",0.03,NA,-81,25,0
"295",3242,"SFER","54","2015-07-29","Orthophosphate",0.013,NA,-81,25,0
"296",3253,"SFER","55","2015-07-29","Orthophosphate",0.018,NA,-81,25,0
"297",3264,"SFER","56","2015-07-29","Orthophosphate",0.002,NA,-81,25,0
"298",3275,"SFER","57","2015-07-29","Orthophosphate",0.152,NA,-81,25,0
"299",3286,"SFER","57.1","2015-07-29","Orthophosphate",0.05,NA,-81,25,0
"300",3297,"SFER","57.2","2015-07-30","Orthophosphate",0,NA,-81,25,0
"301",3308,"SFER","57.3","2015-07-30","Orthophosphate",0,NA,-81,25,0
"302",3319,"SFER","42","2015-07-30","Orthophosphate",0.055,NA,-81,25,0
"303",3330,"SFER","41","2015-07-30","Orthophosphate",0.018,NA,-81,25,0
"304",3341,"SFER","40","2015-07-30","Orthophosphate",0.02,NA,-81,25,0
"305",3352,"SFER","39","2015-07-30","Orthophosphate",0.074,NA,-81,25,0
"306",3363,"SFER","45","2015-07-30","Orthophosphate",0.022,NA,-81,25,0
"307",3374,"SFER","46","2015-07-30","Orthophosphate",0.006,NA,-81,25,0
"308",3385,"SFER","47","2015-07-30","Orthophosphate",0.016,NA,-81,25,0
"309",3396,"SFER","48","2015-07-30","Orthophosphate",0,NA,-81,25,0
"310",3407,"SFER","49","2015-07-30","Orthophosphate",0,NA,-81,25,0
"311",3418,"SFER","50","2015-07-30","Orthophosphate",0.023,NA,-81,25,0
"312",3429,"SFER","51","2015-07-30","Orthophosphate",0.06,NA,-81,25,0
"313",3440,"SFER","52","2015-07-30","Orthophosphate",0.064,NA,-81,25,0
"314",3451,"SFER","53","2015-07-30","Orthophosphate",0.014,NA,-81,25,0
"315",3462,"SFER","54","2015-07-30","Orthophosphate",0.101,NA,-81,25,0
"316",3473,"SFER","55","2015-07-30","Orthophosphate",0.007,NA,-81,25,0
"317",3484,"SFER","56","2015-07-30","Orthophosphate",0.033,NA,-81,25,0
"318",3495,"SFER","57","2015-07-30","Orthophosphate",0.005,NA,-81,25,0
"319",3506,"SFER","57.1","2015-07-30","Orthophosphate",0,NA,-81,25,0
"320",3517,"SFER","57.2","2015-07-30","Orthophosphate",0.005,NA,-81,25,0
"321",3528,"SFER","57.3","2015-07-30","Orthophosphate",0.001,NA,-81,25,0
"322",3539,"SFER","58","2015-07-30","Orthophosphate",0.031,NA,-81,25,0
"323",3550,"SFER","59","2015-07-30","Orthophosphate",0.01,NA,-81,25,0
"324",3561,"SFER","60","2015-07-31","Orthophosphate",0.011,NA,-81,25,0
"325",3572,"SFER","61","2015-07-31","Orthophosphate",0.049,NA,-81,25,0
"326",3583,"SFER","62","2015-07-31","Orthophosphate",0.009,NA,-81,25,0
"327",3594,"SFER","63","2015-07-31","Orthophosphate",0.011,NA,-81,25,0
"328",3605,"SFER","64","2015-07-31","Orthophosphate",0,NA,-81,25,0
"329",3616,"SFER","65","2015-07-31","Orthophosphate",0,NA,-81,25,0
"330",3627,"SFER","66","2015-07-31","Orthophosphate",0.007,NA,-81,25,0
"331",3638,"SFER","67","2015-07-31","Orthophosphate",0,NA,-81,25,0
