"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"25",107324,"MiamiBeach","25","2020-02-23","Total_Kjeldahl_Nitrogen",0.49,"mg/L",25.7943,-80.1553,NA
"26",107325,"MiamiBeach","56","2020-04-18","Total_Kjeldahl_Nitrogen",0.49,"mg/L",25.7917,-80.1451,NA
"27",107326,"MiamiBeach","9","2020-08-04","Total_Kjeldahl_Nitrogen",0.51,"mg/L",25.8002,-80.1278,NA
"28",107327,"MiamiBeach","54","2020-04-18","Total_Kjeldahl_Nitrogen",0.54,"mg/L",25.7965,-80.1425,NA
"29",107328,"MiamiBeach","16","2020-06-21","Total_Kjeldahl_Nitrogen",0.54,"mg/L",25.8051,-80.1269,NA
"30",107329,"MiamiBeach","36","2020-07-28","Total_Kjeldahl_Nitrogen",0.54,"mg/L",25.7825,-80.1682,NA
"31",107330,"MiamiBeach","42","2020-04-18","Total_Kjeldahl_Nitrogen",0.55,"mg/L",25.8015,-80.1401,NA
"32",107331,"MiamiBeach","27","2020-07-28","Total_Kjeldahl_Nitrogen",0.57,"mg/L",25.7878,-80.155,NA
"33",107332,"MiamiBeach","17","2020-02-21","Total_Kjeldahl_Nitrogen",0.58,"mg/L",25.8052,-80.1268,NA
"34",107333,"MiamiBeach","39","2020-10-27","Total_Kjeldahl_Nitrogen",0.35,"mg/L",25.7813,-80.1556,NA
"35",107334,"MiamiBeach","52","2020-11-09","Total_Kjeldahl_Nitrogen",0.37,"mg/L",25.7804,-80.1432,NA
"36",107335,"MiamiBeach","45","2020-02-23","Total_Kjeldahl_Nitrogen",0.38,"mg/L",25.767,-80.137,NA
"37",107336,"MiamiBeach","46","2020-02-23","Total_Kjeldahl_Nitrogen",0.38,"mg/L",25.767,-80.1371,NA
"38",107337,"MiamiBeach","38","2020-03-16","Total_Kjeldahl_Nitrogen",0.38,"mg/L",25.7775,-80.1562,NA
"39",107338,"MiamiBeach","56","2020-10-24","Total_Kjeldahl_Nitrogen",0.38,"mg/L",25.7917,-80.1451,NA
"40",107339,"MiamiBeach","37","2020-11-09","Total_Kjeldahl_Nitrogen",0.38,"mg/L",25.7776,-80.1565,NA
"41",107340,"MiamiBeach","18","2020-02-21","Total_Kjeldahl_Nitrogen",0.61,"mg/L",25.8075,-80.1251,NA
"42",107341,"MiamiBeach","45","2020-01-11","Total_Kjeldahl_Nitrogen",0.63,"mg/L",25.767,-80.137,NA
"43",107342,"MiamiBeach","33","2020-09-12","Total_Kjeldahl_Nitrogen",0.88,"mg/L",25.7852,-80.1653,NA
"44",107343,"MiamiBeach","35","2020-02-23","Total_Kjeldahl_Nitrogen",1.1,"mg/L",25.7823,-80.168,NA
"45",107344,"MiamiBeach","52","2020-01-18","Total_Kjeldahl_Nitrogen",0.4,"mg/L",25.7804,-80.1432,NA
"46",107345,"MiamiBeach","9","2020-10-04","Total_Kjeldahl_Nitrogen",0.4,"mg/L",25.8002,-80.1278,NA
"47",107346,"MiamiBeach","4","2020-01-18","Total_Kjeldahl_Nitrogen",0.4,"mg/L",25.8463,-80.1282,NA
"48",107347,"MiamiBeach","38","2020-02-23","Total_Kjeldahl_Nitrogen",0.4,"mg/L",25.7775,-80.1562,NA
"49",107348,"MiamiBeach","48","2020-01-11","Total_Kjeldahl_Nitrogen",0.4,"mg/L",25.7741,-80.1419,NA
"50",107349,"MiamiBeach","39","2020-01-11","Total_Kjeldahl_Nitrogen",0.4,"mg/L",25.7813,-80.1556,NA
"51",107350,"MiamiBeach","42","2020-09-20","Total_Kjeldahl_Nitrogen",0.41,"mg/L",25.8015,-80.1401,NA
"52",107351,"MiamiBeach","17","2020-08-18","Total_Kjeldahl_Nitrogen",0.22,"mg/L",25.8052,-80.1268,NA
"53",107352,"MiamiBeach","26","2020-04-18","Total_Kjeldahl_Nitrogen",0.23,"mg/L",25.7949,-80.1553,NA
"54",107353,"MiamiBeach","28","2020-08-15","Total_Kjeldahl_Nitrogen",0.24,"mg/L",25.7874,-80.155,NA
"55",107354,"MiamiBeach","46","2020-11-09","Total_Kjeldahl_Nitrogen",0.31,"mg/L",25.767,-80.1371,NA
"56",107355,"MiamiBeach","39","2020-09-21","Total_Kjeldahl_Nitrogen",0.41,"mg/L",25.7813,-80.1556,NA
"57",107356,"MiamiBeach","30","2020-12-19","Total_Kjeldahl_Nitrogen",0.41,"mg/L",25.7876,-80.1576,NA
"58",107357,"MiamiBeach","32","2020-04-18","Total_Kjeldahl_Nitrogen",0.32,"mg/L",25.7876,-80.1626,NA
"59",107358,"MiamiBeach","31","2020-03-16","Total_Kjeldahl_Nitrogen",0.33,"mg/L",25.788,-80.1627,NA
"60",107359,"MiamiBeach","30","2020-03-16","Total_Kjeldahl_Nitrogen",0.33,"mg/L",25.7876,-80.1576,NA
"61",107360,"MiamiBeach","36","2020-10-27","Total_Kjeldahl_Nitrogen",0.35,"mg/L",25.7825,-80.1682,NA
"62",107361,"MiamiBeach","22","2020-10-03","Total_Kjeldahl_Nitrogen",0.43,"mg/L",25.7942,-80.1628,NA
"63",107362,"MiamiBeach","22","2020-11-09","Total_Kjeldahl_Nitrogen",0.35,"mg/L",25.7942,-80.1628,NA
"64",107363,"MiamiBeach","30","2020-04-18","Total_Kjeldahl_Nitrogen",0.35,"mg/L",25.7876,-80.1576,NA
"65",107364,"MiamiBeach","56","2020-11-14","Total_Kjeldahl_Nitrogen",0.38,"mg/L",25.7917,-80.1451,NA
"66",107365,"MiamiBeach","4","2020-10-24","Total_Kjeldahl_Nitrogen",0.38,"mg/L",25.8463,-80.1282,NA
"67",107366,"MiamiBeach","46","2020-04-15","Total_Kjeldahl_Nitrogen",0.24,"mg/L",25.767,-80.1371,NA
"68",107367,"MiamiBeach","47","2020-04-15","Total_Kjeldahl_Nitrogen",0.29,"mg/L",25.7741,-80.1418,NA
"69",107368,"MiamiBeach","52","2020-04-15","Total_Kjeldahl_Nitrogen",0.29,"mg/L",25.7804,-80.1432,NA
"70",107369,"MiamiBeach","74","2020-04-15","Total_Kjeldahl_Nitrogen",0.39,"mg/L",25.7806,-80.1618,NA
"71",107370,"MiamiBeach","34","2020-04-15","Total_Kjeldahl_Nitrogen",0.31,"mg/L",25.7858,-80.1656,NA
"72",107371,"MiamiBeach","18","2020-03-07","Total_Kjeldahl_Nitrogen",0.6,"mg/L",25.8075,-80.1251,NA
"73",107372,"MiamiBeach","33","2020-03-16","Total_Kjeldahl_Nitrogen",0.84,"mg/L",25.7852,-80.1653,NA
"74",107373,"MiamiBeach","25","2020-08-16","Total_Kjeldahl_Nitrogen",0.9,"mg/L",25.7943,-80.1553,NA
"75",107374,"MiamiBeach","37","2020-12-19","Total_Kjeldahl_Nitrogen",0.38,"mg/L",25.7776,-80.1565,NA
"76",107375,"MiamiBeach","60","2020-04-18","Total_Kjeldahl_Nitrogen",0.39,"mg/L",25.7933,-80.1453,NA
"77",107376,"MiamiBeach","22","2020-12-14","Total_Kjeldahl_Nitrogen",0.4,"mg/L",25.7942,-80.1628,NA
"78",107377,"MiamiBeach","47","2020-12-19","Total_Kjeldahl_Nitrogen",0.4,"mg/L",25.7741,-80.1418,NA
"79",107378,"MiamiBeach","16","2020-04-19","Total_Kjeldahl_Nitrogen",0.4,"mg/L",25.8051,-80.1269,NA
"80",107379,"MiamiBeach","29","2020-09-12","Total_Kjeldahl_Nitrogen",0.41,"mg/L",25.7876,-80.1577,NA
"81",107380,"MiamiBeach","28","2020-01-11","Total_Kjeldahl_Nitrogen",0.41,"mg/L",25.7874,-80.155,NA
"82",107381,"MiamiBeach","24","2020-01-11","Total_Kjeldahl_Nitrogen",0.41,"mg/L",25.796,-80.159,NA
"83",107382,"MiamiBeach","25","2020-04-18","Total_Kjeldahl_Nitrogen",0.41,"mg/L",25.7943,-80.1553,NA
"84",107383,"MiamiBeach","56","2020-04-15","Total_Kjeldahl_Nitrogen",0.32,"mg/L",25.7917,-80.1451,NA
"85",107384,"MiamiBeach","52","2020-11-15","Total_Kjeldahl_Nitrogen",0.42,"mg/L",25.7804,-80.1432,NA
"86",107385,"MiamiBeach","74","2020-05-27","Total_Kjeldahl_Nitrogen",1.6,"mg/L",25.7806,-80.1618,NA
"87",107386,"MiamiBeach","69","2020-04-14","Total_Kjeldahl_Nitrogen",0.29,"mg/L",25.8586,-80.1259,NA
"88",107387,"MiamiBeach","19","2020-04-14","Total_Kjeldahl_Nitrogen",0.31,"mg/L",25.8134,-80.1246,NA
"89",107388,"MiamiBeach","54","2020-05-27","Total_Kjeldahl_Nitrogen",0.4,"mg/L",25.7965,-80.1425,NA
"90",107389,"MiamiBeach","69","2020-06-23","Total_Kjeldahl_Nitrogen",0.29,"mg/L",25.8586,-80.1259,NA
"91",107390,"MiamiBeach","19","2020-06-23","Total_Kjeldahl_Nitrogen",0.3,"mg/L",25.8134,-80.1246,NA
"92",107391,"MiamiBeach","42","2020-07-29","Total_Kjeldahl_Nitrogen",0.23,"mg/L",25.8015,-80.1401,NA
"93",107392,"MiamiBeach","63","2020-07-30","Total_Kjeldahl_Nitrogen",0.3,"mg/L",25.781,-80.1616,NA
"94",107393,"MiamiBeach","22","2020-07-30","Total_Kjeldahl_Nitrogen",0.3,"mg/L",25.7942,-80.1628,NA
"95",107394,"MiamiBeach","9","2020-07-30","Total_Kjeldahl_Nitrogen",0.35,"mg/L",25.8002,-80.1278,NA
"96",107395,"MiamiBeach","4","2020-05-26","Total_Kjeldahl_Nitrogen",0.38,"mg/L",25.8463,-80.1282,NA
"97",107396,"MiamiBeach","67","2020-05-26","Total_Kjeldahl_Nitrogen",0.35,"mg/L",25.8388,-80.1225,NA
"98",107397,"MiamiBeach","4","2020-08-14","Total_Kjeldahl_Nitrogen",0.14,"mg/L",25.8463,-80.1282,NA
"99",107398,"MiamiBeach","17","2020-08-14","Total_Kjeldahl_Nitrogen",0.278,"mg/L",25.8052,-80.1268,NA
"100",107399,"MiamiBeach","38","2020-05-27","Total_Kjeldahl_Nitrogen",0.31,"mg/L",25.7775,-80.1562,NA
"101",107400,"MiamiBeach","34","2020-05-27","Total_Kjeldahl_Nitrogen",0.27,"mg/L",25.7858,-80.1656,NA
"102",107401,"MiamiBeach","69","2020-09-22","Total_Kjeldahl_Nitrogen",0.39,"mg/L",25.8586,-80.1259,NA
"103",107402,"MiamiBeach","60","2020-09-23","Total_Kjeldahl_Nitrogen",0.31,"mg/L",25.7933,-80.1453,NA
"104",107403,"MiamiBeach","74","2020-09-23","Total_Kjeldahl_Nitrogen",1.2,"mg/L",25.7806,-80.1618,NA
"105",107404,"MiamiBeach","42","2020-05-27","Total_Kjeldahl_Nitrogen",0.31,"mg/L",25.8015,-80.1401,NA
"106",107405,"MiamiBeach","40","2020-08-15","Total_Kjeldahl_Nitrogen",0.2,"mg/L",25.7813,-80.1552,NA
"107",107406,"MiamiBeach","45","2020-08-15","Total_Kjeldahl_Nitrogen",0.25,"mg/L",25.767,-80.137,NA
"108",107407,"MiamiBeach","19","2020-08-18","Total_Kjeldahl_Nitrogen",0.26,"mg/L",25.8134,-80.1246,NA
"109",107408,"MiamiBeach","48","2020-04-18","Total_Kjeldahl_Nitrogen",0.27,"mg/L",25.7741,-80.1419,NA
"110",107409,"MiamiBeach","46","2020-06-29","Total_Kjeldahl_Nitrogen",0.18,"mg/L",25.767,-80.1371,NA
"111",107410,"MiamiBeach","52","2020-06-29","Total_Kjeldahl_Nitrogen",0.18,"mg/L",25.7804,-80.1432,NA
"112",107411,"MiamiBeach","17","2020-10-13","Total_Kjeldahl_Nitrogen",0.25,"mg/L",25.8052,-80.1268,NA
"113",107412,"MiamiBeach","42","2020-10-13","Total_Kjeldahl_Nitrogen",0.22,"mg/L",25.8015,-80.1401,NA
"114",107413,"MiamiBeach","46","2020-06-22","Total_Kjeldahl_Nitrogen",0.28,"mg/L",25.767,-80.1371,NA
"115",107414,"MiamiBeach","37","2020-01-17","Total_Kjeldahl_Nitrogen",0.3,"mg/L",25.7776,-80.1565,NA
"116",107415,"MiamiBeach","36","2020-03-16","Total_Kjeldahl_Nitrogen",0.31,"mg/L",25.7825,-80.1682,NA
"117",107416,"MiamiBeach","4","2020-07-27","Total_Kjeldahl_Nitrogen",0.31,"mg/L",25.8463,-80.1282,NA
"118",107417,"MiamiBeach","9","2020-08-18","Total_Kjeldahl_Nitrogen",0.31,"mg/L",25.8002,-80.1278,NA
"119",107418,"MiamiBeach","34","2020-06-29","Total_Kjeldahl_Nitrogen",0.24,"mg/L",25.7858,-80.1656,NA
"120",107419,"MiamiBeach","45","2020-01-17","Total_Kjeldahl_Nitrogen",0.34,"mg/L",25.767,-80.137,NA
"121",107420,"MiamiBeach","34","2020-01-17","Total_Kjeldahl_Nitrogen",0.34,"mg/L",25.7858,-80.1656,NA
"122",107421,"MiamiBeach","47","2020-06-22","Total_Kjeldahl_Nitrogen",0.34,"mg/L",25.7741,-80.1418,NA
"123",107422,"MiamiBeach","18","2020-07-27","Total_Kjeldahl_Nitrogen",0.34,"mg/L",25.8075,-80.1251,NA
"124",107423,"MiamiBeach","31","2020-01-17","Total_Kjeldahl_Nitrogen",0.36,"mg/L",25.788,-80.1627,NA
"125",107424,"MiamiBeach","63","2020-10-27","Total_Kjeldahl_Nitrogen",0.36,"mg/L",25.781,-80.1616,NA
"126",107425,"MiamiBeach","38","2020-03-08","Total_Kjeldahl_Nitrogen",0.36,"mg/L",25.7775,-80.1562,NA
"127",107426,"MiamiBeach","32","2020-10-03","Total_Kjeldahl_Nitrogen",0.37,"mg/L",25.7876,-80.1626,NA
"128",107427,"MiamiBeach","60","2020-01-18","Total_Kjeldahl_Nitrogen",0.37,"mg/L",25.7933,-80.1453,NA
"129",107428,"MiamiBeach","34","2020-03-08","Total_Kjeldahl_Nitrogen",0.37,"mg/L",25.7858,-80.1656,NA
"130",107429,"MiamiBeach","30","2020-03-08","Total_Kjeldahl_Nitrogen",0.37,"mg/L",25.7876,-80.1576,NA
"131",107430,"MiamiBeach","35","2020-12-19","Total_Kjeldahl_Nitrogen",0.38,"mg/L",25.7823,-80.168,NA
"132",107431,"MiamiBeach","66","2020-07-29","Total_Kjeldahl_Nitrogen",0.24,"mg/L",25.8234,-80.1232,NA
"133",107432,"MiamiBeach","40","2020-04-18","Total_Kjeldahl_Nitrogen",0.38,"mg/L",25.7813,-80.1552,NA
"134",107433,"MiamiBeach","47","2020-07-28","Total_Kjeldahl_Nitrogen",0.39,"mg/L",25.7741,-80.1418,NA
"135",107434,"MiamiBeach","34","2020-11-09","Total_Kjeldahl_Nitrogen",0.39,"mg/L",25.7858,-80.1656,NA
"136",107435,"MiamiBeach","2","2020-12-20","Total_Kjeldahl_Nitrogen",0.39,"mg/L",25.8167,-80.139,NA
"137",107436,"MiamiBeach","63","2020-01-11","Total_Kjeldahl_Nitrogen",0.39,"mg/L",25.781,-80.1616,NA
"138",107437,"MiamiBeach","17","2020-10-04","Total_Kjeldahl_Nitrogen",0.41,"mg/L",25.8052,-80.1268,NA
"139",107438,"MiamiBeach","37","2020-05-18","Total_Kjeldahl_Nitrogen",0.41,"mg/L",25.7776,-80.1565,NA
"140",107439,"MiamiBeach","17","2020-07-29","Total_Kjeldahl_Nitrogen",0.26,"mg/L",25.8052,-80.1268,NA
"141",107440,"MiamiBeach","54","2020-07-29","Total_Kjeldahl_Nitrogen",0.23,"mg/L",25.7965,-80.1425,NA
"142",107441,"MiamiBeach","52","2020-07-30","Total_Kjeldahl_Nitrogen",0.29,"mg/L",25.7804,-80.1432,NA
"143",107442,"MiamiBeach","78","2020-11-18","Total_Kjeldahl_Nitrogen",1.2,"mg/L",25.8499,-80.1367,NA
"144",107443,"MiamiBeach","70","2020-11-18","Total_Kjeldahl_Nitrogen",0.29,"mg/L",25.8642,-80.1291,NA
"145",107444,"MiamiBeach","9","2020-12-14","Total_Kjeldahl_Nitrogen",0.43,"mg/L",25.8002,-80.1278,NA
"146",107445,"MiamiBeach","36","2020-01-17","Total_Kjeldahl_Nitrogen",0.43,"mg/L",25.7825,-80.1682,NA
"147",107446,"MiamiBeach","61","2020-06-21","Total_Kjeldahl_Nitrogen",0.43,"mg/L",25.8262,-80.134,NA
"148",107447,"MiamiBeach","9","2020-10-12","Total_Kjeldahl_Nitrogen",0.45,"mg/L",25.8002,-80.1278,NA
"149",107448,"MiamiBeach","4","2020-03-07","Total_Kjeldahl_Nitrogen",0.45,"mg/L",25.8463,-80.1282,NA
"150",107449,"MiamiBeach","38","2020-08-13","Total_Kjeldahl_Nitrogen",0.14,"mg/L",25.7775,-80.1562,NA
"151",107450,"MiamiBeach","74","2020-08-13","Total_Kjeldahl_Nitrogen",2.12,"mg/L",25.7806,-80.1618,NA
"152",107451,"MiamiBeach","34","2020-08-13","Total_Kjeldahl_Nitrogen",0.14,"mg/L",25.7858,-80.1656,NA
"153",107452,"MiamiBeach","56","2020-08-13","Total_Kjeldahl_Nitrogen",0.14,"mg/L",25.7917,-80.1451,NA
"154",107453,"MiamiBeach","25","2020-09-12","Total_Kjeldahl_Nitrogen",0.42,"mg/L",25.7943,-80.1553,NA
"155",107454,"MiamiBeach","38","2020-10-03","Total_Kjeldahl_Nitrogen",0.42,"mg/L",25.7775,-80.1562,NA
"156",107455,"MiamiBeach","63","2020-09-21","Total_Kjeldahl_Nitrogen",0.42,"mg/L",25.781,-80.1616,NA
"157",107456,"MiamiBeach","56","2020-12-19","Total_Kjeldahl_Nitrogen",0.42,"mg/L",25.7917,-80.1451,NA
"158",107457,"MiamiBeach","34","2020-04-18","Total_Kjeldahl_Nitrogen",0.45,"mg/L",25.7858,-80.1656,NA
"159",107458,"MiamiBeach","52","2020-03-08","Total_Kjeldahl_Nitrogen",0.45,"mg/L",25.7804,-80.1432,NA
"160",107459,"MiamiBeach","40","2020-05-18","Total_Kjeldahl_Nitrogen",0.46,"mg/L",25.7813,-80.1552,NA
"161",107460,"MiamiBeach","16","2020-05-12","Total_Kjeldahl_Nitrogen",0.48,"mg/L",25.8051,-80.1269,NA
"162",107461,"MiamiBeach","36","2020-06-22","Total_Kjeldahl_Nitrogen",0.48,"mg/L",25.7825,-80.1682,NA
"163",107462,"MiamiBeach","32","2020-07-28","Total_Kjeldahl_Nitrogen",0.48,"mg/L",25.7876,-80.1626,NA
"164",107463,"MiamiBeach","18","2020-09-01","Total_Kjeldahl_Nitrogen",0.5,"mg/L",25.8075,-80.1251,NA
"165",107464,"MiamiBeach","42","2020-03-07","Total_Kjeldahl_Nitrogen",0.5,"mg/L",25.8015,-80.1401,NA
"166",107465,"MiamiBeach","38","2020-05-04","Total_Kjeldahl_Nitrogen",0.34,"mg/L",25.7775,-80.1562,NA
"167",107466,"MiamiBeach","74","2020-05-04","Total_Kjeldahl_Nitrogen",2,"mg/L",25.7806,-80.1618,NA
"168",107467,"MiamiBeach","63","2020-06-22","Total_Kjeldahl_Nitrogen",0.43,"mg/L",25.781,-80.1616,NA
"169",107468,"MiamiBeach","54","2020-12-20","Total_Kjeldahl_Nitrogen",0.43,"mg/L",25.7965,-80.1425,NA
"170",107469,"MiamiBeach","69","2020-08-14","Total_Kjeldahl_Nitrogen",0.254,"mg/L",25.8586,-80.1259,NA
"171",107470,"MiamiBeach","28","2020-07-28","Total_Kjeldahl_Nitrogen",0.55,"mg/L",25.7874,-80.155,NA
"172",107471,"MiamiBeach","29","2020-08-16","Total_Kjeldahl_Nitrogen",0.56,"mg/L",25.7876,-80.1577,NA
"173",107472,"MiamiBeach","26","2020-07-28","Total_Kjeldahl_Nitrogen",0.57,"mg/L",25.7949,-80.1553,NA
"174",107473,"MiamiBeach","52","2020-10-27","Total_Kjeldahl_Nitrogen",0.43,"mg/L",25.7804,-80.1432,NA
"175",107474,"MiamiBeach","19","2020-11-15","Total_Kjeldahl_Nitrogen",0.44,"mg/L",25.8134,-80.1246,NA
"176",107475,"MiamiBeach","27","2020-02-23","Total_Kjeldahl_Nitrogen",0.44,"mg/L",25.7878,-80.155,NA
"177",107476,"MiamiBeach","9","2020-06-22","Total_Kjeldahl_Nitrogen",0.44,"mg/L",25.8002,-80.1278,NA
"178",107477,"MiamiBeach","38","2020-09-21","Total_Kjeldahl_Nitrogen",0.44,"mg/L",25.7775,-80.1562,NA
"179",107478,"MiamiBeach","22","2020-09-21","Total_Kjeldahl_Nitrogen",0.44,"mg/L",25.7942,-80.1628,NA
"180",107479,"MiamiBeach","47","2020-12-22","Total_Kjeldahl_Nitrogen",0.31,"mg/L",25.7741,-80.1418,NA
"181",107480,"MiamiBeach","19","2020-08-14","Total_Kjeldahl_Nitrogen",0.247,"mg/L",25.8134,-80.1246,NA
"182",107481,"MiamiBeach","42","2020-08-14","Total_Kjeldahl_Nitrogen",0.204,"mg/L",25.8015,-80.1401,NA
"183",107482,"MiamiBeach","79","2020-05-04","Total_Kjeldahl_Nitrogen",1.8,"mg/L",25.8531,-80.1295,NA
"184",107483,"MiamiBeach","74","2020-12-22","Total_Kjeldahl_Nitrogen",1.7,"mg/L",25.7806,-80.1618,NA
"185",107484,"MiamiBeach","45","2020-12-13","Total_Kjeldahl_Nitrogen",0.47,"mg/L",25.767,-80.137,NA
"186",107485,"MiamiBeach","16","2020-04-18","Total_Kjeldahl_Nitrogen",0.47,"mg/L",25.8051,-80.1269,NA
"187",107486,"MiamiBeach","4","2020-05-12","Total_Kjeldahl_Nitrogen",0.47,"mg/L",25.8463,-80.1282,NA
"188",107487,"MiamiBeach","46","2020-08-15","Total_Kjeldahl_Nitrogen",0.14,"mg/L",25.767,-80.1371,NA
"189",107488,"MiamiBeach","56","2020-08-18","Total_Kjeldahl_Nitrogen",0.14,"mg/L",25.7917,-80.1451,NA
"190",107489,"MiamiBeach","63","2020-05-21","Total_Kjeldahl_Nitrogen",0.27,"mg/L",25.781,-80.1616,NA
"191",107490,"MiamiBeach","74","2020-05-21","Total_Kjeldahl_Nitrogen",0.83,"mg/L",25.7806,-80.1618,NA
"192",107491,"MiamiBeach","33","2020-01-17","Total_Kjeldahl_Nitrogen",0.33,"mg/L",25.7852,-80.1653,NA
"193",107492,"MiamiBeach","45","2020-04-18","Total_Kjeldahl_Nitrogen",0.34,"mg/L",25.767,-80.137,NA
"194",107493,"MiamiBeach","48","2020-12-13","Total_Kjeldahl_Nitrogen",0.35,"mg/L",25.7741,-80.1419,NA
"195",107494,"MiamiBeach","39","2020-12-13","Total_Kjeldahl_Nitrogen",0.35,"mg/L",25.7813,-80.1556,NA
"196",107495,"MiamiBeach","22","2020-03-16","Total_Kjeldahl_Nitrogen",0.35,"mg/L",25.7942,-80.1628,NA
"197",107496,"MiamiBeach","38","2020-10-27","Total_Kjeldahl_Nitrogen",0.35,"mg/L",25.7775,-80.1562,NA
"198",107497,"MiamiBeach","45","2020-10-27","Total_Kjeldahl_Nitrogen",0.38,"mg/L",25.767,-80.137,NA
"199",107498,"MiamiBeach","34","2020-09-23","Total_Kjeldahl_Nitrogen",0.29,"mg/L",25.7858,-80.1656,NA
"200",107499,"MiamiBeach","4","2020-10-13","Total_Kjeldahl_Nitrogen",0.27,"mg/L",25.8463,-80.1282,NA
"201",107500,"MiamiBeach","78","2020-05-25","Total_Kjeldahl_Nitrogen",0.75,"mg/L",25.8499,-80.1367,NA
"202",107501,"MiamiBeach","23","2020-09-21","Total_Kjeldahl_Nitrogen",0.49,"mg/L",25.7954,-80.1592,NA
"203",107502,"MiamiBeach","9","2020-01-11","Total_Kjeldahl_Nitrogen",0.49,"mg/L",25.8002,-80.1278,NA
"204",107503,"MiamiBeach","37","2020-11-14","Total_Kjeldahl_Nitrogen",0.5,"mg/L",25.7776,-80.1565,NA
"205",107504,"MiamiBeach","37","2020-08-16","Total_Kjeldahl_Nitrogen",0.88,"mg/L",25.7776,-80.1565,NA
"206",107505,"MiamiBeach","35","2020-05-18","Total_Kjeldahl_Nitrogen",1.2,"mg/L",25.7823,-80.168,NA
"207",107506,"MiamiBeach","17","2020-06-21","Total_Kjeldahl_Nitrogen",0.52,"mg/L",25.8052,-80.1268,NA
"208",107507,"MiamiBeach","78","2020-03-29","Total_Kjeldahl_Nitrogen",1.8,"mg/L",25.8499,-80.1367,NA
"209",107508,"MiamiBeach","26","2020-11-09","Total_Kjeldahl_Nitrogen",0.38,"mg/L",25.7949,-80.1553,NA
"210",107509,"MiamiBeach","24","2020-09-12","Total_Kjeldahl_Nitrogen",0.4,"mg/L",25.796,-80.159,NA
"211",107510,"MiamiBeach","47","2020-10-04","Total_Kjeldahl_Nitrogen",0.4,"mg/L",25.7741,-80.1418,NA
